epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
1,0.0009999383162408303,2.3769741398173494,0.49933307267628707,0.7923248824748126,0.5426580926234071,458.97597402597404,4.593221729529368,2.274154902125398,0.6179543011821806,0.6908968621864915,0.4826518694559733,522.859375,0.040516197681427,0.00022432365221902728,0.007337870668641245,0.102562744890395,0.15615930345049983,0.12380952380952381,0.12392107397317886,0.25048828125,0.06598984771573604,1937,16949,10467,0.5978915691375732,12.335728282168517,0.08752449379490529,0.6041802743305029,0.25,2180,2,0.0009174311926605505,3009,344,0.11432369557992689,5721,1402,0.24506205208879567,1494,189,0.12650602409638553,42.69361746693216,0.3569507598876953,1024.0,489.42561350000324,0
2,0.0009997532801828658,1.966310308351145,0.4023106682997245,0.6709098981572436,0.44654487203080934,459.12142857142857,1.6593557965445829,2.1449510206778846,0.591274062016358,0.6689722125108043,0.4423523733081917,522.859375,0.1380425989627838,0.0014594877138733864,0.027840416953870316,0.17824112077929186,0.2625765881973557,0.21234149362714738,0.22050873935222626,0.2939453125,0.1187819110138585,3257,15016,9147,0.6177552938461304,11.935336381450032,0.06009144350097975,0.47028086218158066,0.25,2180,12,0.005504587155963303,3009,751,0.2495845795945497,5721,2316,0.40482433141059254,1494,178,0.11914323962516733,42.83684651353197,0.3589344024658203,1024.0,482.968166000006,0
3,0.0009994449374809851,1.85686717103054,0.36954058391320244,0.6640495999679937,0.41163849308119194,459.1077922077922,1.4585637488148429,2.026396593078971,0.5442376256299516,0.6601940083007017,0.410982475305597,522.859375,0.24245789647102356,0.012538387440145016,0.07016071441919394,0.23857647378429775,0.35399871009351824,0.28504657729884125,0.29398149251937866,0.296142578125,0.16621243091831328,4391,14014,8013,0.6554396152496338,12.021554539516655,0.07511430437622468,0.3762246897452645,0.25,2180,61,0.02798165137614679,3009,1293,0.42971086739780656,5721,2709,0.4735186156266387,1494,328,0.21954484605087016,43.34879879771706,0.3579573631286621,1024.0,485.28160359998583,0
4,0.0009990133642141358,1.7881842473884682,0.348710587233692,0.6599965799551506,0.389738540003052,459.0396103896104,1.3603956490368039,2.105656544367472,0.6695309701996545,0.6564627982055148,0.38983138371258974,522.859375,0.2762790620326996,0.02718481421470642,0.08853629159324328,0.2004677699422375,0.45606256046436633,0.2785121729069739,0.3277374505996704,0.34912109375,0.1617857347137219,5657,22562,6747,0.671241283416748,18.431743958197256,0.022860875244937948,0.24363161332462444,0.25,2180,100,0.045871559633027525,3009,1444,0.47989365237620474,5721,3512,0.6138786925362699,1494,601,0.40227576974564927,43.35606449595082,0.35757875442504883,1024.0,478.93913500002236,0
5,0.000998458666866564,1.7368542966904579,0.3333642019079877,0.6568706498904662,0.37330972213636743,459.01233766233764,1.3057966094899487,1.925743805244565,0.5151335795720419,0.6526683342332641,0.3789709419943392,522.859375,0.2913602590560913,0.027347786352038383,0.09457814270117523,0.2992335270119916,0.3902773298935827,0.33874466447414453,0.35108625888824463,0.296875,0.20390884966934839,4841,11337,7563,0.6794430017471313,10.56694970607446,0.037230568256041804,0.3357282821685173,0.25,2180,69,0.03165137614678899,3009,1282,0.4260551678298438,5721,3168,0.5537493445201888,1494,322,0.21552878179384202,43.39796977126712,0.3589344024658203,1024.0,479.11310620000586,0
6,0.00099778098230154,1.6948818767225589,0.3201416479399452,0.6543439935554157,0.36019811879891855,459.087012987013,1.2576378570748614,2.018983479589224,0.62803291513895,0.653019322703282,0.3689656228137513,522.859375,0.3164246380329132,0.05593033879995346,0.11675706975875073,0.24134095354992136,0.507255723960013,0.32706952566601694,0.37583836913108826,0.328369140625,0.19550694466022434,6292,19779,6112,0.6942611932754517,17.028739386022206,0.017635532331809273,0.18158066623122143,0.25,2180,119,0.054587155963302755,3009,1591,0.5287470920571619,5721,3785,0.661597622793218,1494,797,0.5334672021419009,43.09421261728794,0.35764408111572266,1024.0,483.7447747999977,0
7,0.0009969804777275899,1.6644186236641623,0.3110422337693827,0.6525459871663676,0.3504152024430888,459.038961038961,1.2119357938890334,1.9824572087575991,0.6030392774070302,0.6497458089143038,0.36483606160618365,522.859375,0.3538106083869934,0.054576002061367035,0.12578775253787172,0.26560468140442134,0.526926797807159,0.3531827515400411,0.40694284439086914,0.33056640625,0.2144638403990025,6536,18072,5868,0.6889052391052246,16.0731548007838,0.003919007184846506,0.13716525146962769,0.25,2180,171,0.07844036697247707,3009,1654,0.5496842804918578,5721,3759,0.6570529627687467,1494,952,0.6372155287817939,43.06060511993849,0.3577895164489746,1024.0,486.7253397000022,0
8,0.000996057350657239,1.6406862272844687,0.30422538262489557,0.6510098577706844,0.3427254937879451,459.05064935064934,1.2053014845430077,2.013448191806674,0.6598112819095453,0.6484371504435936,0.3525998773984611,522.859375,0.362273633480072,0.07408250868320465,0.13817104047411705,0.25938695866328193,0.5519187358916479,0.35291388509420835,0.4236258864402771,0.34228515625,0.21426559419110514,6846,19547,5558,0.6976591944694519,17.239059438275635,0.002612671456564337,0.10646636185499674,0.25,2180,158,0.07247706422018349,3009,1605,0.5333998005982054,5721,4010,0.7009264114665268,1494,1073,0.7182061579651942,43.091634775060385,0.3589344024658203,1024.0,482.5641312999942,0
9,0.0009950118288582787,1.619035188640867,0.29666241099695106,0.6499499872907416,0.3362113942476836,459.0831168831169,1.1494439894889856,1.8376852497458458,0.4843884549724559,0.6477132790411512,0.3527917586422215,522.859375,0.43918126821517944,0.08344504237174988,0.16704496381207717,0.3464826758662067,0.5586907449209932,0.42771177287455636,0.4858382046222687,0.32177734375,0.2720314033366045,6930,13071,5474,0.7036437392234802,13.064010450685826,0.014369693011103853,0.12279555845852384,0.25,2180,205,0.09403669724770643,3009,1695,0.5633100697906281,5721,3949,0.6902639398706519,1494,1081,0.7235609103078983,42.59395859728742,0.3580765724182129,1024.0,483.28525190000073,0
10,0.0009938441702975688,1.5991205611786286,0.2910175821610859,0.6487513418708529,0.32967581785731503,458.9902597402597,1.125911292472443,1.8323846192409594,0.4886787408807625,0.647545101121068,0.3480803871061653,522.859375,0.41858139634132385,0.06649978458881378,0.15326767530041252,0.33277310924369746,0.5427281522089649,0.41257584114726975,0.46921679377555847,0.318359375,0.2599027102154274,6732,13498,5672,0.6979773044586182,13.213585891574134,0.020248203788373612,0.14304376224689747,0.25,2180,138,0.06330275229357799,3009,1631,0.542040545031572,5721,3949,0.6902639398706519,1494,1014,0.678714859437751,42.713295832790585,0.3589344024658203,1024.0,483.86188859998947,0
