epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
1,9.045084971874738e-05,1.3821745727932642,0.24219640540698217,0.6329166821071079,0.2535307419300079,498.95936507936506,0.895730674058672,1.5752986427396536,0.3226864199774961,0.6390731666857997,0.30676952896950144,576.7916666666666,0.5582404732704163,0.2091662883758545,0.2598362319171429,0.8164889114609785,0.3888261851015801,0.5267871771066571,0.5958670377731323,0.1748046875,0.35757710557532624,4823,1084,7581,0.77718186378479,3.858262573481385,0.116263879817113,0.1737426518615284,0.25,1426,1,0.0007012622720897616,1858,240,0.12917115177610333,6116,2684,0.43884892086330934,3004,1898,0.6318242343541944,32.23337772728235,0.696934700012207,1024.0,603.2150891,0
2,6.545084971874737e-05,1.3711198700798883,0.238890373773045,0.6324442320778256,0.2498926322895383,498.7168253968254,0.9092901780491783,1.57701199191312,0.3232493754476309,0.6390917409832279,0.30733543758591014,576.7916666666666,0.5543379783630371,0.20732973515987396,0.2567807174171321,0.8039151712887439,0.3972911963882618,0.5317794323945182,0.5938548445701599,0.1832275390625,0.3621931500808467,4928,1202,7476,0.7734676003456116,4.003919007184846,0.10124101894186806,0.1659046374918354,0.25,1426,1,0.0007012622720897616,1858,253,0.13616792249730894,6116,2769,0.4527468933943754,3004,1905,0.6341544607190412,34.50002204306446,0.696934700012207,1024.0,576.4341777999999,0
3,3.454915028125263e-05,1.3663784357858082,0.23733215279049344,0.6321942477377634,0.2484260173165609,499.02222222222224,0.9083616878115942,1.5787913762032986,0.32586234256935614,0.6386325601488352,0.30714823833356303,576.7916666666666,0.563348114490509,0.21418160200119019,0.26089235226390883,0.818966949011792,0.3975330538535956,0.5352510176390773,0.6009276509284973,0.177734375,0.365421668889877,4931,1090,7473,0.7760064005851746,3.932723709993468,0.11169170476812541,0.18288700195950358,0.25,1426,2,0.001402524544179523,1858,257,0.13832077502691065,6116,2800,0.4578155657292348,3004,1872,0.6231691078561917,32.93590518505576,0.696934700012207,1024.0,600.6005324999999,0
4,9.549150281252631e-06,1.3614824111121042,0.23584169385925172,0.6318205736175416,0.24691007247992924,498.99619047619046,0.9102729965202392,1.5769230040411155,0.32347238964090747,0.6387701208392779,0.3073402458491425,576.7916666666666,0.5658649206161499,0.21596559882164001,0.2641534402500838,0.8155790147152912,0.4110770719122864,0.5466337907375644,0.6018420457839966,0.1884765625,0.3761156598067419,5099,1153,7305,0.7741943001747131,4.083605486610058,0.10646636185499674,0.170476812540823,0.25,1426,2,0.001402524544179523,1858,264,0.14208826695371368,6116,2919,0.4772727272727273,3004,1914,0.6371504660452729,32.858805271373704,0.696934700012207,1024.0,603.5658535,0
5,0.0,1.359910794137016,0.23552007938188219,0.6317535077579438,0.2463186031863803,498.9974603174603,0.9087898132157705,1.5765723902732134,0.32365669193677604,0.6387773252402743,0.3070691889151931,576.7916666666666,0.5580779910087585,0.21263447403907776,0.25999462089966985,0.7974821262045384,0.4136568848758465,0.5447499734579043,0.5961538553237915,0.1875,0.3743342817538484,5131,1303,7273,0.7736750245094299,4.202482037883736,0.09732201175702156,0.1580666231221424,0.25,1426,1,0.0007012622720897616,1858,254,0.13670613562970937,6116,2921,0.4775997383911053,3004,1955,0.6507989347536618,32.81171147769608,0.7192482948303223,1024.0,608.0068274,0
