epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
1,0.0009993147673772868,2.3512369572342218,0.5573733146314497,0.7824232554667956,0.5057201924262109,533.0824675324675,3.7736232213385694,2.131244939441482,0.6059806426055729,0.6576085186873873,0.43382788682356477,597.6510416666666,0.05029052495956421,0.0033631050027906895,0.013297384333023387,0.1549558512622808,0.10045146726862303,0.12188799217412571,0.1251148134469986,0.234375,0.06489921350070316,1246,6795,11158,0.6366026401519775,5.252122795558458,0.6192031352057479,0.8902677988242979,0.25,642,0,0.0,1302,65,0.04992319508448541,5449,1144,0.20994677922554597,5011,37,0.007383755737377769,24.741767728569812,1.7753348350524902,1024.0,727.5744543999899,0
2,0.0009972609476841365,1.9103138985571924,0.4401425873884907,0.6569934445155131,0.4065889336265527,533.2051948051948,1.5840947645051138,1.9752484845618408,0.5017990229340891,0.6520191064725319,0.4107151823118329,597.6510416666666,0.11161722242832184,0.010266686789691448,0.03440319578935487,0.32881738639570984,0.09392131570461142,0.14610898601617858,0.1920049786567688,0.1397705078125,0.07881206873224192,1165,2378,11239,0.6927148699760437,2.3141737426518616,0.7406923579359895,0.8856956237753103,0.25,642,1,0.001557632398753894,1302,65,0.04992319508448541,5449,1038,0.1904936685630391,5011,61,0.012173218918379565,24.316791598704597,1.829965591430664,1024.0,715.8959885999793,0
3,0.0009938441702975688,1.79519869065904,0.3976236041683655,0.650654683058912,0.37346020081600584,533.2292207792208,1.4181335322655642,1.8183829995493095,0.4372925232164562,0.6446223252763351,0.36823407451932627,597.6510416666666,0.2589760720729828,0.053114376962184906,0.09860053513548336,0.45818847209515096,0.2018703643985811,0.28026190609435336,0.320827454328537,0.1837158203125,0.16296778392450373,2504,2961,9900,0.7203393578529358,3.5695623775310255,0.5767472240365774,0.7335075114304376,0.25,642,2,0.003115264797507788,1302,139,0.10675883256528418,5449,2065,0.3789686180950633,5011,298,0.0594691678307723,24.10032441111783,1.829965591430664,1024.0,720.544352900004,0
4,0.0009890738003669028,1.7245345773634972,0.37331521835226517,0.6467402303373658,0.3522395645256166,533.1467532467533,1.319164314246797,1.7573570975412924,0.40329671014721197,0.6415584571659565,0.3562509664334357,597.6510416666666,0.33187925815582275,0.06766820698976517,0.12424358007847332,0.5284280936454849,0.254756530151564,0.3437771975630983,0.384082555770874,0.17822265625,0.20756699947451393,3160,2820,9244,0.7122663855552673,3.905943827563684,0.5290659699542782,0.6374918354016982,0.25,642,1,0.001557632398753894,1302,137,0.10522273425499232,5449,2330,0.4276013947513305,5011,692,0.1380961883855518,23.8764551524213,1.7753348350524902,1024.0,715.2603653999977,0
5,0.0009829629131445341,1.6727850728220754,0.3559534938788259,0.6440048359044186,0.33641337020830675,533.1162337662338,1.2738403979446982,1.7589997916171949,0.42737153032794595,0.6398797367389003,0.3458742603349189,597.6510416666666,0.34804806113243103,0.08536490052938461,0.13679632177809253,0.7620292887029289,0.1174621089970977,0.20354847722827604,0.4189132750034332,0.14453125,0.11330585582082588,1457,455,10947,0.7544713020324707,1.2488569562377532,0.7060744611365121,0.7465708687132593,0.25,642,0,0.0,1302,57,0.04377880184331797,5449,1001,0.18370343182235271,5011,399,0.07962482538415486,24.07254778226068,1.829965591430664,1024.0,712.5896447999985,0
6,0.0009755282581475769,1.6315929764276975,0.341818097320857,0.6418198926495268,0.3239774927400149,533.1831168831169,1.2147727930700625,1.6889221885552008,0.3887678690565129,0.6377214112629493,0.33121645473875105,597.6510416666666,0.4093019962310791,0.10991793125867844,0.16821990834432654,0.5415244596131968,0.3837471783295711,0.44918373124469196,0.4520430564880371,0.2410888671875,0.28964342217354266,4760,4030,7644,0.7296893000602722,5.7413455258001305,0.26322664924885697,0.41280209013716523,0.25,642,3,0.004672897196261682,1302,166,0.12749615975422426,5449,2743,0.5033951183703432,5011,1848,0.3687886649371383,24.076728202017204,1.7753348350524902,1024.0,707.6137150999857,0
7,0.0009667902132486009,1.6009368538856505,0.3311684571980656,0.6401628359571679,0.31480278079579405,533.1461038961039,1.186599310032733,1.6563258618116379,0.36990385424966615,0.6369155921662847,0.3247532054471473,597.6510416666666,0.4692223072052002,0.1528845727443695,0.206705760222394,0.7112370790263421,0.34392131570461143,0.4636452559504402,0.4980781376361847,0.1943359375,0.30178268251273344,4266,1732,8138,0.751655101776123,3.9177008491182232,0.36642717178314826,0.457217504898759,0.25,642,7,0.010903426791277258,1302,199,0.15284178187403993,5449,2484,0.4558634611855386,5011,1576,0.31450808221911797,23.970389983029044,1.7753348350524902,1024.0,722.4648938000319,0
8,0.0009567727288213005,1.5773502360690723,0.3230896137364499,0.6391083727796356,0.30757612435074594,533.1571428571428,1.1668799790469082,1.6330609961102407,0.3544718726382901,0.635602578210334,0.3214932749203096,597.6510416666666,0.4951506555080414,0.15137401223182678,0.2122631450969493,0.730655737704918,0.35931957433086104,0.4817336792044964,0.5310744047164917,0.196533203125,0.31729194845874564,4457,1643,7947,0.7487934827804565,3.984323971260614,0.26714565643370347,0.3834095362508165,0.25,642,2,0.003115264797507788,1302,148,0.11367127496159754,5449,2289,0.4200770783630024,5011,2018,0.40271402913590104,23.779378809314892,1.829965591430664,1024.0,717.7313594999723,0
9,0.0009455032620941839,1.5542211571297089,0.3153360544474094,0.6378116552318845,0.30053672312529056,533.0863636363637,1.1341378631916914,1.6188093187908332,0.3565091477551808,0.6347039447476467,0.3137981159767757,597.6510416666666,0.5127584338188171,0.1742115169763565,0.22843631083960644,0.6991257565568259,0.41905836826830056,0.5240183476989767,0.5463112592697144,0.2149658203125,0.35503039409876375,5198,2237,7206,0.7503076195716858,4.856303069888962,0.19268451992161986,0.29784454604833444,0.25,642,8,0.012461059190031152,1302,266,0.20430107526881722,5449,2451,0.44980730409249403,5011,2473,0.49351426860906006,23.529694169562077,1.829965591430664,1024.0,733.47968270001,0
10,0.0009330127018922195,1.5356961198441395,0.30867762801709114,0.6369031812850531,0.2950576551355325,533.1305194805195,1.1146014482169957,1.598453224947055,0.3389184290232758,0.634321037059029,0.3126068808293591,597.6510416666666,0.5497734546661377,0.1803809106349945,0.24432582982990425,0.8062028786840302,0.37931312479845214,0.5158991228070176,0.5723983645439148,0.194091796875,0.3476172885112671,4705,1131,7699,0.7563278079032898,3.811887655127368,0.3069888961463096,0.3866753755715219,0.25,642,2,0.003115264797507788,1302,130,0.09984639016897082,5449,2424,0.4448522664709121,5011,2149,0.42885651566553584,23.7120975367779,1.829965591430664,1024.0,721.8539732999634,0
