epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
1,0.0009997532801828658,2.3627707828949025,0.5490603909670533,0.7830131706092265,0.5153486105141701,523.5798701298701,3.921154961222178,2.171378685782353,0.6033738708744446,0.6658972889805833,0.4510537648263077,586.71875,0.06587020307779312,0.0018246846739202738,0.01620304420667864,0.2071024031838359,0.10907771686552725,0.1428948619105455,0.14973308145999908,0.2222900390625,0.0769449499545041,1353,5180,11051,0.6314490437507629,4.267145656433703,0.7047681254082299,0.8713259307642064,0.25,914,2,0.002188183807439825,1535,56,0.036482084690553744,5853,1264,0.21595762856654707,4102,31,0.007557289127254997,29.342086453487827,1.1778268814086914,1024.0,642.6874348000019,0
2,0.0009990133642141358,1.9341175613465247,0.4380905199167016,0.6613450638659588,0.4173409896431031,523.6961038961039,1.6434550841133315,1.967325519149502,0.4990527704358101,0.6549005123476187,0.4066861161651711,586.71875,0.15698416531085968,0.013456752523779869,0.04749457913953847,0.3891571553994732,0.1429377620122541,0.20908018867924527,0.23436300456523895,0.1937255859375,0.11674458418384144,1773,2783,10631,0.6798984408378601,2.97583278902678,0.6596995427824951,0.8223383409536251,0.25,914,0,0.0,1535,72,0.046905537459283386,5853,1650,0.28190671450538185,4102,51,0.012432959531935642,29.333593076324753,1.2160820960998535,1024.0,625.5049720999996,0
3,0.00099778098230154,1.817883334221778,0.39872567988448326,0.6543206315148961,0.38241851190467935,523.7123376623376,1.4786145147565124,1.8674779956539471,0.4510780380417903,0.6529235346242785,0.38173821351180476,586.71875,0.214298814535141,0.02404044009745121,0.07067849917457351,0.39138545022892995,0.18606900999677523,0.2522266542811868,0.286972314119339,0.1812744140625,0.1443131369974364,2308,3589,10096,0.6991877555847168,3.851730894839974,0.6479425212279556,0.7700849118223383,0.25,914,1,0.0010940919037199124,1535,120,0.0781758957654723,5853,2047,0.3497351785409192,4102,140,0.034129692832764506,29.181810592377296,1.1777849197387695,1024.0,621.9349007000019,0
4,0.000996057350657239,1.7451949655235588,0.37381597922800425,0.6502785113724795,0.36055023693419125,523.7246753246753,1.3737369642629251,1.7785111106932163,0.40376378207777935,0.6472391455123822,0.36375409457832575,586.71875,0.32012370228767395,0.06298955529928207,0.12004018718562293,0.514974658270619,0.2703160270880361,0.35453343906952156,0.3822189271450043,0.2054443359375,0.21546073769438376,3353,3158,9051,0.7140486836433411,4.252775963422599,0.4487263226649249,0.5806662312214239,0.25,914,3,0.0032822757111597373,1535,130,0.08469055374592833,5853,2491,0.42559371262600376,4102,729,0.17771818625060945,29.14079950875375,1.1782503128051758,1024.0,616.6077256999997,0
5,0.0009938441702975688,1.692420523816889,0.3560397323559631,0.6474725785580548,0.3444541065627104,523.6272727272727,1.3221673422432565,1.7757516670972109,0.42418376651282114,0.6453713510806361,0.35309827451904613,586.71875,0.3491206765174866,0.06727296859025955,0.1292724996108518,0.7887485648679678,0.1107707191228636,0.19425986144493143,0.42089056968688965,0.1427001953125,0.10757907923582838,1374,368,11030,0.7352686524391174,1.1378184193337688,0.6930111038536904,0.7406923579359895,0.25,914,1,0.0010940919037199124,1535,70,0.04560260586319218,5853,1066,0.18212882282590126,4102,237,0.05777669429546563,29.160669663840444,1.1782503128051758,1024.0,614.8329310000008,0
6,0.0009911436253643444,1.649846340077264,0.3418837563461298,0.6452628765013311,0.3313498535326549,523.7558441558441,1.2516721148769576,1.7157908485581477,0.3947504654837151,0.6436831230918566,0.3386786288271348,586.71875,0.36258429288864136,0.09214550256729126,0.14667445729719475,0.5761703460153437,0.29667849080941633,0.39167686658506734,0.42327818274497986,0.206298828125,0.243531202435312,3680,2707,8724,0.7370377779006958,4.171783148269105,0.3403004572175049,0.4970607446113651,0.25,914,2,0.002188183807439825,1535,166,0.10814332247557003,5853,2604,0.44490005125576626,4102,908,0.2213554363725012,28.912387292571278,1.1782503128051758,1024.0,619.8121967000006,0
7,0.0009879583809693736,1.6195641370562763,0.33070018783985794,0.6436187178283542,0.32262261494413597,523.6714285714286,1.2133868705529671,1.6853088848292828,0.37562650876740616,0.6437196542198459,0.33298136324932176,586.71875,0.4173192083835602,0.11611635237932205,0.1746997278300114,0.6960413765665406,0.2820864237342793,0.40146864781137054,0.4721947908401489,0.1973876953125,0.2511484352569624,3499,1528,8905,0.7489572763442993,3.2834748530372306,0.4154147615937296,0.5016329196603527,0.25,914,3,0.0032822757111597373,1535,203,0.13224755700325733,5853,2374,0.4056039637792585,4102,919,0.22403705509507557,28.98369610711967,1.1782503128051758,1024.0,624.2894310000011,0
8,0.0009842915805643154,1.5954224762204405,0.32281158702907625,0.6425673575370343,0.315021766190018,523.714935064935,1.189149364403316,1.6611435332645972,0.3629742230599125,0.6422713358576099,0.3279489839139084,586.71875,0.4526214301586151,0.13337256014347076,0.19144688920641784,0.702600309970725,0.3289261528539181,0.4480808302674208,0.49424487352371216,0.2056884765625,0.2887269124619631,4080,1727,8324,0.7472559213638306,3.7929457870672763,0.2880470280862182,0.40888308295231873,0.25,914,3,0.0032822757111597373,1535,168,0.10944625407166124,5853,2597,0.4437040833760465,4102,1312,0.3198439785470502,29.12231616151346,1.217745304107666,1024.0,614.6869370000022,0
9,0.0009801468428384714,1.5719184872391936,0.3146992136325155,0.6411371307713645,0.3080410712531635,523.672077922078,1.1341709294682973,1.6282325287659962,0.3492717110396673,0.6391346293191115,0.3199130956393977,586.71875,0.5046407580375671,0.16075488924980164,0.21979825760936364,0.7929695086424549,0.32916801031925186,0.46521962057767907,0.5444195866584778,0.1876220703125,0.3031180400890869,4083,1066,8321,0.7555723786354065,3.3631613324624428,0.3318092749836708,0.3984323971260614,0.25,914,6,0.006564551422319475,1535,227,0.14788273615635178,5853,2359,0.4030411754655732,4102,1491,0.363481228668942,28.92612981382483,1.1782503128051758,1024.0,621.996028900001,0
10,0.0009755282581475767,1.554357847687486,0.30854994446619766,0.640460603693863,0.30267364877191455,523.6545454545454,1.107390442761508,1.6367149588962395,0.35352309234440327,0.6394269863764445,0.321882438302661,586.71875,0.515535295009613,0.1599959433078766,0.2221893881986034,0.8589041095890411,0.25274105127378266,0.39055687056185373,0.5473739504814148,0.1649169921875,0.24266584100936606,3135,515,9269,0.7639036178588867,2.3840627041149576,0.4023514043109079,0.4676681907250163,0.25,914,1,0.0010940919037199124,1535,97,0.06319218241042346,5853,1726,0.29489150862805397,4102,1311,0.3196001950268162,28.920101633939957,1.1782503128051758,1024.0,617.8139770999987,0
11,0.0009704403844771127,1.5368513136715083,0.3030209669819126,0.6393648601584621,0.2972327441267379,523.6915584415584,1.0954313811156657,1.6455313172191381,0.3719846865472694,0.6392805660143495,0.31713303512272734,586.71875,0.5123900175094604,0.17829087376594543,0.2300232249457622,0.8775075987841945,0.23274750080619155,0.3679113036829361,0.5458534955978394,0.1552734375,0.2254235964706801,2887,403,9517,0.7784416079521179,2.148922273024167,0.44546048334421945,0.4924885695623775,0.25,914,2,0.002188183807439825,1535,79,0.051465798045602605,5853,1756,0.3000170852554246,4102,1050,0.25597269624573377,29.013356079728766,1.1782503128051758,1024.0,620.5922308000008,0
12,0.0009648882429441257,1.525270422480323,0.2992429315076246,0.6386206324224348,0.29370342937189264,523.5415584415584,1.0788946080323938,1.6114632319658995,0.3411424539517611,0.6390525506188472,0.31563411466777325,586.71875,0.5411949753761292,0.1841786652803421,0.24377223602496087,0.8480050664977834,0.32384714608190907,0.46870077591739107,0.5762206315994263,0.1826171875,0.3060804632733923,4017,720,8387,0.7659354209899902,3.094056172436316,0.28870019595035923,0.35467015022860876,0.25,914,4,0.00437636761487965,1535,145,0.09446254071661238,5853,2158,0.3686998120621903,4102,1710,0.41686981960019504,29.045216969832225,1.1782503128051758,1024.0,616.645197400001,0
13,0.0009588773128419905,1.5091861002631002,0.2943057962439277,0.6377002690519605,0.28859001746425383,523.6876623376623,1.0656299183895062,1.6288213046888511,0.35924142273142934,0.6385349296033382,0.31552247299502295,586.71875,0.5544862747192383,0.18248571455478668,0.246320331573952,0.9206514206514207,0.21420509513060304,0.34754741661216476,0.5851578712463379,0.14697265625,0.21032217208897333,2657,229,9747,0.7744741439819336,1.8850424559111691,0.48661005878510777,0.527106466361855,0.25,914,0,0.0,1535,78,0.050814332247557006,5853,1445,0.24688194088501622,4102,1134,0.2764505119453925,28.85076252114595,1.1782503128051758,2048.0,616.8906886000041,0
14,0.0009524135262330098,1.4959850763345695,0.2890765553364506,0.6373081302100961,0.28480019525854616,523.7376623376623,1.0520696694974776,1.600112949187557,0.33775491872802377,0.6386633329093456,0.31184734908553463,586.71875,0.5658219456672668,0.21176612377166748,0.2604097200150136,0.8719484108705665,0.3052241212512093,0.4521676818344679,0.5943571925163269,0.166748046875,0.29212962962962963,3786,556,8618,0.7763123512268066,2.836054866100588,0.27433050293925537,0.34683213585891576,0.25,914,1,0.0010940919037199124,1535,97,0.06319218241042346,5853,1978,0.3379463522979669,4102,1710,0.41686981960019504,28.995425204314493,1.1782503128051758,2048.0,613.9053004999951,0
15,0.0009455032620941839,1.4876482035432543,0.28646370466653404,0.6367895524997216,0.28219747353683816,523.6766233766234,1.0311795600435951,1.5987109920630853,0.34789647806125384,0.6375444177538157,0.30663504800759256,586.71875,0.5619314908981323,0.2102397382259369,0.2622450135182589,0.8906130755532943,0.28224766204450175,0.4286501377410469,0.5891222953796387,0.1622314453125,0.27279102384291726,3501,430,8903,0.7810559272766113,2.5676028739386023,0.3207054212932724,0.36642717178314826,0.25,914,3,0.0032822757111597373,1535,102,0.06644951140065146,5853,1804,0.3082180078592175,4102,1592,0.38810336421257924,28.945899716896783,1.217745304107666,2048.0,616.7731542999973,0
16,0.0009381533400219318,1.4747486029352461,0.2813624497744944,0.6361259280474155,0.27863011244055513,523.672077922078,1.0175795273734378,1.599749034891526,0.3423194994684309,0.6380282547324896,0.30970063743491966,586.71875,0.5816141366958618,0.2174355536699295,0.27081902240170164,0.9051683262209578,0.3078039342147694,0.4593911683311274,0.6038119196891785,0.16552734375,0.29818806622930333,3818,400,8586,0.7790718078613281,2.7550620509470933,0.31352057478772044,0.364467668190725,0.25,914,0,0.0,1535,96,0.06254071661237785,5853,2170,0.37075004271313855,4102,1552,0.37835202340321794,28.820848897118935,1.1778268814086914,2048.0,625.5571793999989,0
17,0.0009303710135019719,1.4693537982253284,0.27992369517103416,0.635853831141026,0.2767881358889016,523.614935064935,1.016925977383341,1.6050564739853144,0.34661147836595774,0.6374321101854244,0.3105064398453881,586.71875,0.5693840384483337,0.22147764265537262,0.2675883032672573,0.889017608897127,0.3093356981618833,0.45897129186602875,0.5973685383796692,0.16552734375,0.2978343553520143,3837,479,8567,0.7824161648750305,2.8190725016329194,0.2795558458523841,0.3324624428478119,0.25,914,2,0.002188183807439825,1535,125,0.08143322475570032,5853,2045,0.3493934734324278,4102,1665,0.4058995611896636,28.807082267137794,1.1782503128051758,2048.0,620.9162828000044,0
18,0.0009221639627510076,1.4554758420238247,0.2749026364030002,0.6351828393223998,0.27269518169296253,523.7123376623376,0.9961072006395885,1.5895971370240052,0.35037644300609827,0.6366701694205403,0.3012752616001914,586.71875,0.5770922899246216,0.22672411799430847,0.2747381529537961,0.9110169491525424,0.25999677523379555,0.4045408931259408,0.6001541614532471,0.1585693359375,0.25355766962811543,3225,315,9179,0.7923745512962341,2.3122142390594385,0.3866753755715219,0.4278249510124102,0.25,914,0,0.0,1535,97,0.06319218241042346,5853,1807,0.30873056552195455,4102,1321,0.3220380302291565,29.00968962385219,1.1782503128051758,2048.0,620.4620670999939,0
