epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
1,0.0009997532801828658,2.36323097472067,0.5304742008254125,0.7846907461231405,0.5240330126571965,510.3103896103896,3.9362970023186175,2.2040265388786793,0.6042136742422978,0.6726338335623344,0.46358951351915795,576.7916666666666,0.08354494720697403,0.0007279437268152833,0.01797002054549921,0.15913050064379308,0.16938084488874558,0.16409575506697388,0.17685653269290924,0.310302734375,0.08938143452735471,2101,11102,10303,0.6191662549972534,8.623775310254736,0.3350751143043762,0.8118876551273677,0.25,1426,0,0.0,1858,187,0.10064585575888052,6116,1897,0.31017004578155655,3004,17,0.005659121171770972,33.72672195138062,0.697148323059082,1024.0,578.4217789999966,0
2,0.0009990133642141358,1.9476196061481128,0.42462235567244616,0.6657197730881828,0.4286387383744314,510.4525974025974,1.5978934819435144,2.0016914581259093,0.48255228577181697,0.6632790761068463,0.42793005021909875,576.7916666666666,0.16859564185142517,0.002586268587037921,0.03782523785105809,0.27756022309244094,0.18856820380522413,0.22456915174499542,0.22677864134311676,0.2265625,0.12648712956954358,2339,6088,10065,0.6261908411979675,5.504245591116917,0.36708033964728937,0.7478772044415415,0.25,1426,5,0.0035063113604488078,1858,249,0.1340150699677072,6116,2050,0.3351863963374755,3004,35,0.011651131824234355,34.12837125553295,0.697148323059082,1024.0,563.1468137000011,0
3,0.00099778098230154,1.8332593076414876,0.3874803523738663,0.6583762011744759,0.3937013767949947,510.44805194805195,1.4247470505051798,1.8931285006304581,0.43785853032022715,0.6549856026346484,0.4001421860108773,576.7916666666666,0.24083702266216278,0.01822158880531788,0.07526902833787971,0.3664453524004086,0.23137697516930023,0.28365289582921527,0.29298487305641174,0.2066650390625,0.1652654612461131,2870,4962,9534,0.6739155650138855,5.115610711952972,0.3834095362508165,0.6492488569562378,0.25,1426,10,0.0070126227208976155,1858,315,0.16953713670613563,6116,2320,0.37933289731850883,3004,225,0.07490013315579228,34.20169126430679,0.697148323059082,1024.0,568.4836089000019,0
4,0.000996057350657239,1.7593662992700354,0.36285875426097347,0.6539454396668967,0.3712810516744465,510.4155844155844,1.350264504474479,1.8043175047884386,0.39304885858048993,0.6517742248252034,0.3797472085182865,576.7916666666666,0.32039645314216614,0.03434784337878227,0.10703428297465507,0.49082058414464536,0.2845049983876169,0.3602123098907829,0.38208621740341187,0.22021484375,0.21967009025832554,3529,3661,8875,0.6860645413398743,4.696276943174396,0.2677988242978446,0.47877204441541477,0.25,1426,5,0.0035063113604488078,1858,310,0.1668460710441335,6116,2515,0.41121648136036626,3004,699,0.23268974700399467,34.09192892230686,0.6932821273803711,1024.0,555.9995186999986,0
5,0.0009938441702975688,1.7047480725622797,0.34608905903704756,0.6507578186013482,0.35395059742323765,510.3655844155844,1.3017535976001195,1.8024055535594623,0.3922266649703185,0.6506811591486136,0.3797488627023995,576.7916666666666,0.34830573201179504,0.01674082688987255,0.09114945664186962,0.7357709555018972,0.17196065785230571,0.27876886884924523,0.42322099208831787,0.16455078125,0.16195899772209568,2133,766,10271,0.6507521271705627,1.8935336381450032,0.5571521881123449,0.6538210320052253,0.25,1426,1,0.0007012622720897616,1858,98,0.0527448869752422,6116,1672,0.2733812949640288,3004,362,0.12050599201065246,35.99326536035059,0.697148323059082,1024.0,531.7390199999973,0
6,0.0009911436253643444,1.6612887940623544,0.33159318516974323,0.6482835816485542,0.34070601367524694,510.43831168831167,1.2342778540276862,1.7436196245253086,0.3807716737501323,0.6473794089009365,0.35773427101473015,576.7916666666666,0.37230291962623596,0.0369364470243454,0.12716353837113276,0.5757531654780963,0.3189293776201225,0.4104798962386511,0.4316534101963043,0.2159423828125,0.2582413995691625,3956,2915,8448,0.6980096101760864,4.48791639451339,0.22142390594382758,0.3690398432397126,0.25,1426,1,0.0007012622720897616,1858,253,0.13616792249730894,6116,2727,0.44587965990843687,3004,975,0.32456724367509987,35.911828615055924,0.697148323059082,1024.0,536.8026741000031,0
7,0.0009879583809693736,1.6306921407773898,0.3221946729274539,0.6466710771446104,0.3309131955752125,510.3850649350649,1.2003913183877994,1.7312501488874357,0.37208760731543106,0.6459372869382302,0.3566126244453092,576.7916666666666,0.4260496497154236,0.04988516494631767,0.15123916419288436,0.7630795406210124,0.2892615285391809,0.4195019291476675,0.480287104845047,0.1961669921875,0.26542387927208166,3588,1114,8816,0.7105883955955505,3.071195297191378,0.22338340953625083,0.34291312867406926,0.25,1426,1,0.0007012622720897616,1858,235,0.1264800861141012,6116,2182,0.3567691301504251,3004,1170,0.38948069241011984,35.896335839277704,0.697148323059082,1024.0,538.9250783000025,0
8,0.0009842915805643154,1.6062190852381966,0.31441250162852274,0.6451738458175164,0.3233163677252732,510.4168831168831,1.1741688093001192,1.7085859806587298,0.36244341009296477,0.6460999405632416,0.3500213196966797,576.7916666666666,0.4299857020378113,0.04852835834026337,0.14828051693039015,0.7121656284353243,0.313366655917446,0.43522561863173215,0.48756617307662964,0.1995849609375,0.27813953488372095,3887,1571,8517,0.7067260146141052,3.5649902024820377,0.1659046374918354,0.2808621815806662,0.25,1426,0,0.0,1858,202,0.10871905274488698,6116,2257,0.369032047089601,3004,1428,0.47536617842876167,35.98520070918432,0.697148323059082,1024.0,531.2768541000005,0
9,0.0009801468428384714,1.5844462061083162,0.30684686159932767,0.6441419467136458,0.3167286994782361,510.43896103896105,1.1513549272503172,1.7161372477809589,0.3686375623413672,0.6452832265446583,0.3511082283997287,576.7916666666666,0.4493706524372101,0.05164486914873123,0.1594972490271175,0.7582910651580179,0.313366655917446,0.443468339988591,0.4953799843788147,0.195068359375,0.2849080114344352,3887,1239,8517,0.7109430432319641,3.348138471587198,0.22468974526453298,0.3285434356629654,0.25,1426,0,0.0,1858,239,0.1286329386437029,6116,2269,0.3709941137998692,3004,1379,0.45905459387483355,35.94476845664128,0.697148323059082,1024.0,535.3553750000028,0
10,0.0009755282581475767,1.5655424351041967,0.300532832819146,0.6431351037381532,0.31093724901219466,510.3954545454545,1.1202892951377026,1.6920747645199299,0.35847843779871863,0.6442447360605001,0.3446757950199147,576.7916666666666,0.4422987997531891,0.0637601912021637,0.164136174118903,0.7344092448694959,0.29716220574008384,0.42311886586695746,0.49554145336151123,0.196533203125,0.26832641770401106,3686,1333,8718,0.7166835069656372,3.278249510124102,0.2677988242978446,0.37883736120182887,0.25,1426,0,0.0,1858,154,0.08288482238966631,6116,2311,0.3778613472858077,3004,1221,0.40645805592543277,35.809846594517396,0.697148323059082,1024.0,539.6909276000006,0
