epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
11,0.000992554663077387,1.5822161317645729,0.2877253564824532,0.6476293542942444,0.3234307090667161,459.1162337662338,1.1218618322889526,1.648095278069377,0.3130831166636199,0.6471577975898981,0.34392718070497114,522.859375,0.48390504717826843,0.14841026067733765,0.20738939312286675,0.7474032105760151,0.3828603676233473,0.5063439599104382,0.5305501222610474,0.212158203125,0.3389963594831894,4749,1605,7655,0.7447905540466309,4.15022860875245,0.09144350097975179,0.1992161985630307,0.25,2180,43,0.019724770642201836,3009,1072,0.35626453971419075,5721,2656,0.4642545009613704,1494,978,0.6546184738955824,41.3411796946459,0.3566575050354004,1024.0,495.3070796999964,0
12,0.0009911436253643444,1.5657641216531977,0.2830696666976074,0.6466771008906427,0.31800867669381105,459.02467532467534,1.0951116594788317,1.648092195391655,0.3267476128724714,0.6454559067885081,0.33794433747728664,522.859375,0.47811639308929443,0.1495121270418167,0.20724021897185593,0.8574784651527017,0.26483392454047083,0.40468124422543894,0.5231561660766602,0.1728515625,0.2536679536679537,3285,546,9119,0.7629139423370361,2.5022860875244937,0.3396472893533638,0.40039190071848463,0.25,2180,20,0.009174311926605505,3009,595,0.1977401129943503,5721,2091,0.3654955427372837,1494,579,0.38755020080321284,41.78761478562377,0.3579235076904297,1024.0,503.51570479999646,0
13,0.0009896114053108828,1.5544203293787968,0.2805417660188365,0.646044803594614,0.3139168792634041,458.98571428571427,1.0987439594872586,1.63213148030142,0.3139387956665208,0.6449174725761017,0.33663761088003713,522.859375,0.48993727564811707,0.1638699173927307,0.2186925707384944,0.7911646586345381,0.3494034182521767,0.4847332513141706,0.5359082221984863,0.19970703125,0.3198996161795099,4334,1144,8070,0.7597681283950806,3.5780535597648595,0.1698236446766819,0.25930764206401047,0.25,2180,37,0.016972477064220184,3009,859,0.28547690262545694,5721,2620,0.45796189477364097,1494,818,0.5475234270414994,41.205244093299825,0.3571043014526367,2048.0,496.16341169999214,0
14,0.0009879583809693736,1.5416955407563742,0.2752737492226161,0.6450888446786187,0.3106664728808713,459.0876623376623,1.0598057950858946,1.6215597782284021,0.31275434722192585,0.6448075175285339,0.3319989579419295,522.859375,0.5000839233398438,0.17431773245334625,0.22642184318974615,0.7997143877186719,0.3611738148984199,0.4976119071420638,0.5445995926856995,0.19775390625,0.3312139583025285,4480,1122,7924,0.7632460594177246,3.659046374918354,0.1417374265186153,0.23775310254735468,0.25,2180,45,0.020642201834862386,3009,1036,0.34430043203722166,5721,2484,0.43418982695332986,1494,915,0.6124497991967871,41.09509688569027,0.35732555389404297,2048.0,502.77414580000914,0
15,0.0009861849601988382,1.5314834093118643,0.27310036174082136,0.6445645994567252,0.30690922394588394,459.1051948051948,1.0553270570643536,1.6282292306423187,0.31155005012017983,0.6453555319458246,0.33566182223148644,522.859375,0.4885399341583252,0.17087514698505402,0.22116700569604292,0.774481772694782,0.3494034182521767,0.4815555555555555,0.5323566198348999,0.2003173828125,0.31713742133762624,4334,1262,8070,0.7652102112770081,3.6551273677335074,0.16002612671456565,0.24232527759634226,0.25,2180,46,0.02110091743119266,3009,882,0.2931206380857428,5721,2520,0.4404824331410593,1494,886,0.5930388219544847,41.22566302394461,0.3577103614807129,2048.0,497.5004129000008,0
16,0.0009842915805643154,1.5231052405648418,0.2704504550567695,0.6441007626908166,0.30427701155860704,458.87987012987014,1.043274292407872,1.6207427562524874,0.3079144668299705,0.6444317003091177,0.3341982976999134,522.859375,0.496800035238266,0.17364728450775146,0.22381735585513524,0.7876556198492022,0.3621412447597549,0.49616170541779414,0.5372815728187561,0.1981201171875,0.3299302240176276,4492,1211,7912,0.7620148062705994,3.7250163291966034,0.11822338340953625,0.1992161985630307,0.25,2180,39,0.017889908256880735,3009,845,0.28082419408441345,5721,2623,0.4584862786226184,1494,985,0.6593038821954484,41.414716344897506,0.3566470146179199,2048.0,497.5957955000049,0
17,0.000982278709228899,1.513405744208918,0.2678794368811242,0.6432912786285598,0.30111751425769423,459.07987012987013,1.0323875940465308,1.6405531391501427,0.3151240675554921,0.6462559532374144,0.33958655611301464,522.859375,0.4702363610267639,0.157078355550766,0.20724894251907244,0.6735408560311285,0.41865527249274426,0.5163567664313413,0.5217750668525696,0.227294921875,0.3480329736612828,5193,2517,7211,0.7509872913360596,5.035924232527759,0.06270411495754409,0.15480078380143697,0.25,2180,62,0.028440366972477066,3009,1028,0.34164174144233966,5721,3011,0.5263065897570355,1494,1092,0.7309236947791165,41.22777978378256,0.35712289810180664,2048.0,491.1645123999915,0
18,0.0009801468428384714,1.504146495345351,0.2642153006482434,0.6429802609341485,0.2984754669879164,459.0376623376623,1.0154412991814799,1.6015470456331968,0.3045605745476981,0.644190326333046,0.32639807160012424,522.859375,0.5269514322280884,0.1945638358592987,0.24328168948995882,0.7533840947546532,0.43074814575943243,0.5481124333196554,0.5649899840354919,0.2158203125,0.3775171341764997,5343,1749,7061,0.7622856497764587,4.6322664924885695,0.08948399738732854,0.16917047681254083,0.25,2180,108,0.04954128440366973,3009,1159,0.38517779993353274,5721,3012,0.5264813843733613,1494,1064,0.7121820615796519,41.28642571931549,0.3592853546142578,2048.0,505.8743011999759,0
19,0.0009778965073991648,1.4957222165999475,0.26246434973625393,0.6424983267273222,0.295379769376346,459.04350649350647,1.014897546404368,1.6162119588504236,0.30644599519049126,0.6453000120818615,0.3322329760994762,522.859375,0.5125563740730286,0.19359801709651947,0.23827870454697403,0.7733190381375402,0.40704611415672365,0.5333544604658532,0.5551635026931763,0.210693359375,0.3636560069144339,5049,1480,7355,0.7640347480773926,4.264532984977139,0.09079033311561072,0.1743958197256695,0.25,2180,89,0.0408256880733945,3009,1123,0.37321369225656364,5721,2759,0.48225834644292953,1494,1078,0.7215528781793842,41.5625136732215,0.35689592361450195,2048.0,493.97965540000587,0
20,0.0009755282581475766,1.4880965630729477,0.25943793816032346,0.6420634219785789,0.29329760122995874,459.0779220779221,1.0042772495127343,1.6045716603597004,0.31024187120298546,0.6442228288700184,0.3250534786687543,522.859375,0.4895508587360382,0.17552801966667175,0.22335515102604403,0.7574150787075393,0.36851015801354403,0.49579695211237057,0.5388414859771729,0.1976318359375,0.32960773002595906,4571,1464,7833,0.7643383145332336,3.9418680600914433,0.11299804049640758,0.1868060091443501,0.25,2180,48,0.022018348623853212,3009,785,0.26088401462279825,5721,2758,0.48208355182660373,1494,980,0.6559571619812584,41.17674755441767,0.3579564094543457,2048.0,502.1633915999846,0
