epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
1,0.0002499845790602076,1.6336022014741773,0.3012374877736166,0.6504110939316935,0.34097681088106974,458.96623376623376,0.8920975628417808,1.6847986330588658,0.3699100357480347,0.6453055053328475,0.33479154653226334,522.859375,0.3901013731956482,0.11034198105335236,0.16417738076415844,0.8730272596843616,0.09811351177039665,0.1764023771561096,0.44384026527404785,0.11614990234375,0.09673316906446229,1217,177,11187,0.7885972857475281,0.9105160026126714,0.4239059438275637,0.4774657086871326,0.25,2180,1,0.00045871559633027525,3009,15,0.004985044865403789,5721,494,0.08634854046495367,1494,707,0.47322623828647925,40.04063227958104,0.3590869903564453,1024.0,537.5091766999685,0
2,0.00024993832004571644,1.5804852710141764,0.2826818864647444,0.6477587011340377,0.32502234090458265,459.0006493506493,0.8566993203643081,1.6769282029320796,0.36826113464000326,0.6446484792977571,0.3320092933718115,522.859375,0.3795653283596039,0.1167692020535469,0.1637210989545565,0.8722910216718266,0.09085778781038374,0.1645735981308411,0.4329657256603241,0.111328125,0.08966504892990691,1127,165,11277,0.7998124957084656,0.8438928804702809,0.4480731548007838,0.5048987589810582,0.25,2180,2,0.0009174311926605505,3009,9,0.0029910269192422734,5721,438,0.07656004195070792,1494,678,0.4538152610441767,40.75791389703001,0.3590869903564453,1024.0,532.2780426000245,0
3,0.0002498612343702463,1.5595922621039602,0.2763591000495793,0.6466975601849618,0.3182677998945311,459.0792207792208,0.859852410969022,1.6867763033757608,0.38088658180398244,0.6440667761489749,0.33091147399197024,522.859375,0.3920271396636963,0.11899655312299728,0.16851386360358447,0.8694942903752039,0.08594001934859723,0.15641966250917094,0.4487413763999939,0.1083984375,0.0848455905762496,1066,160,11338,0.8032318353652954,0.8007838014369693,0.46309601567602876,0.5205747877204442,0.25,2180,2,0.0009174311926605505,3009,12,0.003988035892323031,5721,388,0.06782031113441706,1494,664,0.4444444444444444,40.45489984576206,0.3567948341369629,1024.0,531.4701901000226,0
4,0.00024975334105353396,1.5439428618976048,0.2705116112994683,0.6460390443151648,0.3136961023625615,459.1077922077922,0.8657733146246378,1.6670394266645114,0.3714654063029836,0.6438428036247691,0.32586560716542107,522.859375,0.4115452766418457,0.1285473108291626,0.1787785507272929,0.8807665010645848,0.10004837149306675,0.1796858032288424,0.4658825397491455,0.1092529296875,0.09871142220808145,1241,168,11163,0.7971078753471375,0.9203135205747878,0.41410842586544744,0.4689745264532985,0.25,2180,4,0.001834862385321101,3009,20,0.006646726487205052,5721,506,0.08844607586086349,1494,711,0.4759036144578313,39.93872225375665,0.35725879669189453,1024.0,535.748802499962,0
5,0.000249614666716641,1.5315873904661699,0.26810904499385263,0.6452286323169609,0.30912485731306016,459.0480519480519,0.8765255936748022,1.6675251815468073,0.37531186469520134,0.6439698602383336,0.3241217314110448,522.859375,0.41569119691848755,0.1319834142923355,0.1815794026828371,0.8941925218774861,0.09061593034504999,0.16455603542932437,0.4685225188732147,0.10504150390625,0.0896546223179389,1124,133,11280,0.7998965382575989,0.8210320052253429,0.45395166557805355,0.5055519268451992,0.25,2180,2,0.0009174311926605505,3009,13,0.004320372216683284,5721,419,0.0732389442405174,1494,690,0.46184738955823296,40.48537678375955,0.35750579833984375,1024.0,522.9031369999866,0
6,0.000249445245575385,1.5196909299918584,0.2646805765179845,0.6445031275609872,0.30525361334348655,458.9681818181818,0.8832854944777179,1.6608532865842183,0.37007639681299526,0.6435534795746207,0.32361170657289523,522.859375,0.4173286259174347,0.1362050324678421,0.18427946004085244,0.8748137108792846,0.09464688810061271,0.17081332751345846,0.47079482674598694,0.1131591796875,0.09338211899459116,1174,168,11230,0.8025938868522644,0.8765512736773351,0.4350097975179621,0.488569562377531,0.25,2180,1,0.00045871559633027525,3009,15,0.004985044865403789,5721,443,0.077434015032337,1494,715,0.4785809906291834,40.76522160819686,0.3590869903564453,1024.0,523.4880228000111,0
7,0.00024924511943189747,1.5104291360099595,0.2622899402174857,0.6439573292995429,0.30209093261268233,459.09285714285716,0.8984936572514571,1.6515967721740406,0.35968059697188437,0.643297480729719,0.3243093453347683,522.859375,0.4192521870136261,0.13235166668891907,0.18258088925795163,0.8648345485137409,0.12431473718155434,0.21738211038274474,0.4664766490459442,0.11553955078125,0.12194543297746145,1542,241,10862,0.7941153049468994,1.1645983017635533,0.32658393207054215,0.39712606139777923,0.25,2180,2,0.0009174311926605505,3009,34,0.011299435028248588,5721,699,0.1221814368117462,1494,807,0.5401606425702812,40.4440810116799,0.3570423126220703,1024.0,530.4932029999909,0
8,0.00024901433766430975,1.5036257230616235,0.2600094253850448,0.6436922638834297,0.29996201653372156,459.0298701298701,0.9078523028980602,1.6640630879749854,0.37228920628937584,0.6436138137554129,0.3240800308994949,522.859375,0.4296048581600189,0.1390751302242279,0.18929235016694293,0.8931351733899504,0.1017413737504031,0.18267351812984003,0.47683998942375183,0.1085205078125,0.10051772202309836,1262,151,11142,0.8006060123443604,0.9229261920313521,0.42913128674069234,0.47811887655127366,0.25,2180,1,0.00045871559633027525,3009,21,0.006979062811565304,5721,490,0.08564936199965041,1494,750,0.5020080321285141,40.34040736467887,0.3572549819946289,1024.0,537.0111959999776,0
9,0.0002487529572145697,1.494967630157223,0.2577569676006769,0.6430095662931343,0.2971005489493345,459.0655844155844,0.9053625337102197,1.6686565857380629,0.37173394540635246,0.6436663543184599,0.32662814304543036,522.859375,0.41755732893943787,0.1285819560289383,0.18108102974074428,0.8830995323981295,0.10657852305707836,0.19020214373066685,0.46714621782302856,0.10577392578125,0.10509579457826536,1322,175,11082,0.7939916849136353,0.9777922926192031,0.4082299150881777,0.46636185499673416,0.25,2180,1,0.00045871559633027525,3009,17,0.005649717514124294,5721,521,0.09106799510575074,1494,783,0.5240963855421686,40.30980480287355,0.3590869903564453,1024.0,534.110951300012,0
10,0.0002484610425743922,1.4876491354657457,0.2559847139596165,0.6426319589088489,0.2945162310906045,459.05584415584417,0.9118939565760749,1.6606341848770778,0.3717982239710788,0.643697169298927,0.3225693937080602,522.859375,0.42525172233581543,0.13966645300388336,0.1885462310281582,0.8753213367609255,0.10980328926152853,0.19512893982808024,0.47475361824035645,0.1029052734375,0.10811239879345928,1362,194,11042,0.8018174767494202,1.016329196603527,0.38210320052253427,0.4408883082952319,0.25,2180,0,0.0,3009,18,0.005982053838484547,5721,562,0.09823457437510924,1494,782,0.5234270414993306,40.47670980153217,0.35789012908935547,1024.0,526.8516986999894,0
