epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
1,0.0009999383162408303,2.3567345403231585,0.5578468588652549,0.7801800795576789,0.5093538024402284,526.825974025974,3.7229573225046133,2.2862854935228825,0.7191819233509401,0.6652321616808573,0.4509357043231527,590.671875,0.0842679813504219,0.0031929328106343746,0.021349764878050338,0.18857487679774715,0.15116091583360206,0.16780775943079607,0.17190341651439667,0.270751953125,0.09158851113716296,1875,8068,10529,0.63946932554245,6.494448073154801,0.48661005878510777,0.8471587197909863,0.25,761,0,0.0,1419,74,0.05214940098661029,5656,1759,0.310997171145686,4568,42,0.009194395796847636,27.05551856854331,1.421154499053955,1024.0,683.715512099996,0
2,0.0009997532801828658,1.927586924100851,0.4409022553207038,0.6591271452702485,0.4137787613969345,526.9902597402597,1.5691156728701159,2.0010547544807196,0.5339968025994798,0.6514182159056267,0.4078198680654168,590.671875,0.16386553645133972,0.02311859279870987,0.05335167397724945,0.3071759824261655,0.20291841341502742,0.24439265948150307,0.24473890662193298,0.25048828125,0.13920690227310437,2517,5677,9887,0.6799430847167969,5.3520574787720445,0.5094709340300457,0.7687785760940562,0.25,761,1,0.001314060446780552,1419,141,0.09936575052854123,5656,2251,0.397984441301273,4568,124,0.02714535901926445,27.320060790766117,1.4667253494262695,1024.0,654.0790344999987,0
3,0.0009994449374809851,1.8080686710871658,0.39865169438061776,0.6522852429321834,0.37856586710973217,526.9603896103896,1.4079685241758049,1.862248017763098,0.47328923735767603,0.645361926096181,0.37179842420543235,590.671875,0.2476734071969986,0.047889579087495804,0.0899651824740431,0.4056550156294402,0.23016768784263142,0.293694064396667,0.3093705475330353,0.1976318359375,0.17212274672936637,2855,4183,9549,0.709611713886261,4.596995427824951,0.5747877204441542,0.7322011757021555,0.25,761,2,0.002628120893561104,1419,158,0.1113460183227625,5656,2457,0.4344059405940594,4568,238,0.0521015761821366,26.899633936434377,1.421154499053955,1024.0,663.6410374000261,0
4,0.0009990133642141358,1.7348246746249014,0.37380736838881073,0.6482261226161734,0.3563955912342319,526.9383116883117,1.3292386001967764,1.765677098184824,0.41448525184144575,0.64229343055437,0.35444920929148793,590.671875,0.34701991081237793,0.0897238701581955,0.13862514479551463,0.5441438763376932,0.2951467268623025,0.38270959648756014,0.39582955837249756,0.224365234375,0.2366362872471075,3661,3067,8743,0.7266989350318909,4.394513389941215,0.3866753755715219,0.5316786414108425,0.25,761,2,0.002628120893561104,1419,169,0.11909795630725863,5656,2522,0.4458981612446959,4568,968,0.2119089316987741,26.754492242800353,1.421154499053955,1024.0,654.9682801000017,0
5,0.000998458666866564,1.6810664780728228,0.35511519819885107,0.6454853857879514,0.34023294743972937,526.9279220779221,1.2676738815648214,1.7560527597864468,0.4253839541537066,0.6418344971413413,0.3444171549441914,590.671875,0.3726331889629364,0.0894368514418602,0.14485242868613568,0.8223086900129701,0.10222508868107062,0.1818442564176108,0.4363749325275421,0.1541748046875,0.10001577535888942,1268,274,11136,0.7534997463226318,1.007184846505552,0.6472893533638145,0.7008491182233834,0.25,761,0,0.0,1419,48,0.03382663847780127,5656,757,0.13384016973125884,4568,463,0.10135726795096323,26.623354497764378,1.4667253494262695,1024.0,665.4391301000142,0
6,0.00099778098230154,1.638497696913682,0.3414144602592115,0.6433153289866138,0.3268839534323711,527.0285714285715,1.2202099539242781,1.7101877002666395,0.4068609370539586,0.6390504036098719,0.33213817918052274,590.671875,0.40223589539527893,0.12178177386522293,0.17130944923846983,0.5983359632764309,0.33626249596904223,0.4305548387096774,0.45020583271980286,0.22021484375,0.27433570113128125,4171,2800,8233,0.739940881729126,4.553233180927498,0.30045721750489873,0.44676681907250165,0.25,761,6,0.00788436268068331,1419,236,0.16631430584918958,5656,2596,0.458981612446959,4568,1333,0.2918126094570928,26.53977422658425,1.421154499053955,1024.0,663.505177700019,0
7,0.0009969804777275899,1.6079233424230055,0.3308350902969961,0.6416585292522009,0.3177148607547407,526.888961038961,1.1898285786052802,1.7199801343182723,0.4358009373148282,0.638323599472642,0.322927796204264,590.671875,0.3994859457015991,0.12695448100566864,0.173557413299568,0.5371757925072046,0.37568526281844566,0.44214621186963327,0.44640153646469116,0.2386474609375,0.2838175284731104,4660,4015,7744,0.7414073944091797,5.666231221423906,0.24101894186806008,0.403004572175049,0.25,761,17,0.022339027595269383,1419,353,0.24876673713883016,5656,2760,0.48797736916548795,4568,1530,0.334938704028021,26.564253359696856,1.421154499053955,1024.0,674.6760958000086,0
8,0.000996057350657239,1.5827096756402548,0.3227950419021117,0.6404065804435061,0.3097540262070569,526.959090909091,1.1638282028111544,1.6508418930073578,0.38039545295760036,0.6375831663608551,0.31643163901753724,590.671875,0.46626803278923035,0.162708580493927,0.20902899546781556,0.67995722578674,0.35883585940019347,0.46976253298153026,0.5011488199234009,0.2109375,0.3069866887371543,4451,2095,7953,0.756099283695221,4.275636838667538,0.2318745917700849,0.37491835401698237,0.25,761,16,0.02102496714848883,1419,285,0.20084566596194503,5656,2384,0.4214992927864215,4568,1766,0.38660245183887915,26.29508128569216,1.4667253494262695,1024.0,671.0411919000035,0
9,0.0009950118288582787,1.56113923091393,0.31481548629023814,0.6393081822952666,0.30350778111583226,526.8694805194805,1.1254600735453817,1.6593922283500433,0.39386981337641674,0.6364623733485738,0.31453001988120377,590.671875,0.4430171549320221,0.15933163464069366,0.19983957607182673,0.5953250547845143,0.3942276684940342,0.4743428072557959,0.4818389117717743,0.23046875,0.31091047812817907,4890,3324,7514,0.7502133250236511,5.365120836054866,0.23383409536250815,0.3605486610058785,0.25,761,20,0.026281208935611037,1419,399,0.28118393234672306,5656,2583,0.4566831683168317,4568,1888,0.4133099824868651,26.427064201373877,1.421154499053955,1024.0,680.2055058999977,0
10,0.0009938441702975688,1.5436791619697174,0.3086448612151208,0.6384132371320352,0.29831053183063283,526.8688311688312,1.1056454191734264,1.6355620405326288,0.37292429509883124,0.6358307770763835,0.31340348223845166,590.671875,0.4744400084018707,0.15812423825263977,0.213776095744106,0.7525222551928783,0.3066752660432119,0.43576378944956756,0.5079696774482727,0.19921875,0.27857927499084584,3804,1251,8600,0.7639721035957336,3.301763553233181,0.38994121489222733,0.46309601567602876,0.25,761,11,0.01445466491458607,1419,281,0.19802677942212826,5656,2076,0.36704384724186706,4568,1436,0.31436077057793343,26.402661699765346,1.4667253494262695,1024.0,674.8997215999989,0
