epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
1,0.0009999383162408303,2.3663592736442367,0.5585644177415154,0.786896649390072,0.510449103914298,526.8318181818182,3.5792555923972813,2.0915170970062413,0.533087730097274,0.6620197476198276,0.44820480902368826,590.671875,0.10323949158191681,0.002497117966413498,0.025012489988631613,0.27639119985209837,0.12052563689132538,0.1678549374052658,0.17489834129810333,0.2064208984375,0.09161661968378478,1495,3914,10909,0.6359772682189941,3.5329849771391246,0.6721097322011756,0.8563030698889614,0.25,761,0,0.0,1419,26,0.018322762508809022,5656,1420,0.25106082036775107,4568,49,0.010726795096322241,26.890655541282612,1.4651384353637695,1024.0,683.7724593000021,0
2,0.0009997532801828658,1.9293297807891647,0.4438460214377998,0.6592604455622759,0.41311165682681195,526.9253246753246,1.5650511182747877,1.9113238925735156,0.45456103530401987,0.6517802200590571,0.4024913207006951,590.671875,0.23801982402801514,0.020593129098415375,0.07390561768552288,0.5209183673469387,0.16462431473718156,0.2501837784856653,0.3020344376564026,0.159912109375,0.14297717406525698,2042,1878,10362,0.6706974506378174,2.5604180274330504,0.7335075114304376,0.813847158719791,0.25,761,0,0.0,1419,70,0.04933051444679352,5656,1891,0.33433521923620935,4568,81,0.017732049036777584,27.540166490775057,1.4651384353637695,1024.0,665.3647751999961,0
3,0.0009994449374809851,1.8121203535562986,0.4011598639480479,0.6526811370601902,0.37913967653528435,526.9175324675325,1.3597948029056772,1.8146656180421512,0.4192291301054259,0.6466518115873138,0.37439234120150405,590.671875,0.3356909453868866,0.062123481184244156,0.12238661064475309,0.703980945899966,0.16680103192518542,0.2696995372482565,0.39408454298973083,0.150146484375,0.15586861533825525,2069,870,10335,0.7149509191513062,1.9196603527106466,0.7335075114304376,0.7890267798824298,0.25,761,0,0.0,1419,76,0.053558844256518676,5656,1841,0.3254950495049505,4568,152,0.03327495621716287,27.173224318938978,1.420238971710205,1024.0,663.9481573999801,0
4,0.0009990133642141358,1.738970508203878,0.3744117394476742,0.648845688476191,0.3578565400142174,526.9363636363636,1.2803427133467291,1.76927860143284,0.4070355725319435,0.6446878435090184,0.35877759382128716,590.671875,0.39284780621528625,0.08997885882854462,0.15216925116537822,0.8053571428571429,0.18179619477587874,0.2966324651407524,0.43882596492767334,0.162353515625,0.17414472160012356,2255,545,10149,0.7312451601028442,1.828870019595036,0.6786414108425866,0.728282168517309,0.25,761,1,0.001314060446780552,1419,81,0.05708245243128964,5656,1919,0.3392857142857143,4568,254,0.05560420315236427,26.791167743859408,1.420238971710205,1024.0,670.8617743000214,0
5,0.000998458666866564,1.6878578399682973,0.35847140919272,0.6459177838130431,0.3417343228281318,526.9694805194805,1.2580303342698456,1.721562922000885,0.3786369801964611,0.642936977557838,0.3499944796785712,590.671875,0.44589173793792725,0.11431551724672318,0.18020295169553718,0.7726461401160196,0.2791841341502741,0.41016226459789173,0.4938114285469055,0.189208984375,0.25799001713476866,3463,1019,8941,0.7386898398399353,2.92749836708034,0.3814500326583932,0.45917700849118226,0.25,761,1,0.001314060446780552,1419,131,0.0923185341789993,5656,2168,0.38330975954738333,4568,1163,0.25459719789842383,26.838502935551865,1.420238971710205,1024.0,671.825765799993,0
6,0.00099778098230154,1.6466571134406252,0.34419394447044893,0.6437007049848507,0.3293812314024219,526.8084415584416,1.2241458508875462,1.690867889051636,0.36986878390113515,0.6411136500537395,0.3399427277812113,590.671875,0.47576773166656494,0.11821053922176361,0.1918690574093489,0.8492478744277305,0.20936794582392776,0.3359203207864442,0.52498859167099,0.175048828125,0.2018655266226195,2597,461,9807,0.7477102279663086,1.9973873285434356,0.4284781188765513,0.48987589810581317,0.25,761,2,0.002628120893561104,1419,78,0.05496828752642706,5656,1573,0.2781117397454031,4568,944,0.20665499124343256,26.59135786946195,1.4651384353637695,1024.0,668.1675361999951,0
7,0.0009969804777275899,1.612516994213129,0.3324657009406523,0.6419911230539347,0.31903008467384747,526.9525974025973,1.1733342620846514,1.6813913074632485,0.36602811437721056,0.6401668429995576,0.33759817690588534,590.671875,0.4854961931705475,0.14052385091781616,0.20961005921126344,0.8128706347463212,0.29837149306675265,0.4365158931414755,0.5283370614051819,0.18798828125,0.2791943270971636,3701,852,8703,0.7535868287086487,2.973873285434357,0.26583932070542127,0.3442194644023514,0.25,761,2,0.002628120893561104,1419,122,0.08597603946441155,5656,2105,0.3721711456859972,4568,1472,0.3222416812609457,26.79987966258124,1.420238971710205,1024.0,664.174908200017,0
8,0.000996057350657239,1.5881457192557198,0.32381528001520543,0.6407787566061144,0.3117758415445879,526.9474025974026,1.1647958318908493,1.6578808433065813,0.3606621341314167,0.6385242519900203,0.32934722560457885,590.671875,0.5108182430267334,0.14761720597743988,0.21614403827479692,0.8353452438435538,0.2789422766849403,0.41822797050646676,0.5532771944999695,0.1781005859375,0.26440470732080085,3460,682,8944,0.7525147795677185,2.705421293272371,0.2802090137165251,0.35532331809274986,0.25,761,2,0.002628120893561104,1419,108,0.07610993657505286,5656,1876,0.3316831683168317,4568,1474,0.3226795096322242,26.764849663595164,1.420238971710205,1024.0,672.6328140000114,0
9,0.0009950118288582787,1.5654403191108208,0.3162225209660344,0.6394740082613833,0.30487189519327956,526.9331168831169,1.1266450587805215,1.6558526723335187,0.3672593211910377,0.6374879321083426,0.32555270722756785,590.671875,0.49818435311317444,0.16078291833400726,0.22019438300776528,0.8403927068723702,0.24153498871331827,0.3752270023169892,0.5374824404716492,0.1669921875,0.2309411855391968,2996,569,9408,0.7704241275787354,2.3285434356629655,0.3109079033311561,0.3847158719790986,0.25,761,3,0.003942181340341655,1419,100,0.07047216349541931,5656,1526,0.2698019801980198,4568,1367,0.2992556917688266,26.608664425341534,1.4658098220825195,1024.0,667.8627437000105,0
10,0.0009938441702975688,1.5458944997230133,0.3093183185276273,0.6382755978927984,0.29915029171418833,526.9461038961039,1.1106255545631631,1.6422411383440096,0.36057337862439454,0.6369808387632171,0.3223434623020391,590.671875,0.5184369087219238,0.1821950227022171,0.2339138191367965,0.8287280200959123,0.29256691389874234,0.4324614192933325,0.5548652410507202,0.1767578125,0.2758856621559982,3629,750,8775,0.7686471939086914,2.860222077073808,0.2573481384715872,0.3396472893533638,0.25,761,3,0.003942181340341655,1419,150,0.10570824524312897,5656,2016,0.3564356435643564,4568,1460,0.31961471103327493,26.447519557626745,1.420238971710205,1024.0,676.9820360000012,0
