frame,label,model,input_w,input_h,detections,max_score,pre_ms,infer_ms,post_ms,total_ms,fps_equiv
11,,results20_fp32_320,320,240,1,0.5657788515090942,0.6695999763906002,5.07449998985976,0.19839999731630087,5.942499963566661,168.27934474227655
11,,results20_int8_percentile_320,320,240,1,0.5509092211723328,0.5928999744355679,10.169000015594065,0.1906000543385744,10.952500044368207,91.30335502844409
11,,results27_fp32_640,640,480,1,0.39818599820137024,4.408600041642785,17.641899990849197,0.2552999649196863,22.30579999741167,44.83138915062623
11,,results27_mixed_q3q4_640,640,480,1,0.39915749430656433,5.14120003208518,22.236899938434362,0.22820010781288147,27.606300078332424,36.22361552118598
12,,results20_fp32_320,320,240,1,0.5164802670478821,0.6108999950811267,4.541700007393956,0.19209994934499264,5.3446999518200755,187.10124216785297
12,,results20_int8_percentile_320,320,240,1,0.5475500822067261,0.5845999112352729,11.074100038968027,0.18360000103712082,11.84229995124042,84.44305617299071
12,,results27_fp32_640,640,480,1,0.4225804805755615,4.323399974964559,16.830199980176985,0.23250002413988113,21.386099979281425,46.759343731151866
12,,results27_mixed_q3q4_640,640,480,1,0.41776224970817566,4.2814998887479305,25.54160007275641,0.24480000138282776,30.067899962887168,33.258059300260435
13,,results20_fp32_320,320,240,1,0.5455390810966492,0.9205000242218375,7.044799975119531,0.29639992862939835,8.261699927970767,121.04046488234285
13,,results20_int8_percentile_320,320,240,1,0.49441081285476685,0.9012999944388866,15.432000043801963,0.26539992541074753,16.598699963651597,60.245682022678544
13,,results27_fp32_640,640,480,1,0.40616461634635925,7.0578999584540725,20.115999970585108,0.26320002507418394,27.437099954113364,36.44700065504117
13,,results27_mixed_q3q4_640,640,480,1,0.3881089687347412,5.142900045029819,27.33119996264577,0.3130000550299883,32.787100062705576,30.49980016797742
14,,results20_fp32_320,320,240,1,0.5371904969215393,0.6246000993996859,5.073899985291064,0.20979996770620346,5.908300052396953,169.25342164948233
14,,results20_int8_percentile_320,320,240,1,0.5166797041893005,0.5817000055685639,10.198400006629527,0.20739994943141937,10.98749996162951,91.01251453853878
14,,results27_fp32_640,640,480,1,0.3888757824897766,4.305199952796102,17.307100002653897,0.22639997769147158,21.83869993314147,45.790271539124134
14,,results27_mixed_q3q4_640,640,480,1,0.3845975697040558,4.276200081221759,20.590499974787235,0.30069996137171984,25.167400017380714,39.73394150009122
15,,results20_fp32_320,320,240,1,0.5829185843467712,0.775399967096746,8.029600023292005,0.2661000471562147,9.071100037544966,110.24021296877281
15,,results20_int8_percentile_320,320,240,1,0.5729705691337585,0.710400054231286,11.205999995581806,0.18630002159625292,12.102700071409345,82.62619036245779
15,,results27_fp32_640,640,480,1,0.39569300413131714,4.212500061839819,21.275399951264262,0.22000004537403584,25.707900058478117,38.898548606665116
15,,results27_mixed_q3q4_640,640,480,1,0.3960626423358917,4.031199961900711,20.89649997651577,0.24369999300688505,25.171399931423366,39.727627494870646
16,,results20_fp32_320,320,240,1,0.505439817905426,0.6002000300213695,4.842799971811473,0.19440008327364922,5.637400085106492,177.38673588945917
16,,results20_int8_percentile_320,320,240,1,0.5041981339454651,0.955199939198792,11.905699968338013,0.22280006669461727,13.083699974231422,76.43097915494224
16,,results27_fp32_640,640,480,1,0.29859694838523865,4.8958000261336565,19.125599996186793,0.3282000543549657,24.349600076675415,41.06843631316574
16,,results27_mixed_q3q4_640,640,480,1,0.2988036870956421,6.3668000511825085,31.250800006091595,0.232999911531806,37.85059996880591,26.419660476297267
17,,results20_fp32_320,320,240,1,0.5073297619819641,1.0668000904843211,7.903099991381168,0.3304999554529786,9.300400037318468,107.52225667578105
17,,results20_int8_percentile_320,320,240,1,0.49306365847587585,1.0303000453859568,10.84819994866848,0.2058000536635518,12.084300047717988,82.7520002028451
17,,results27_fp32_640,640,480,1,0.3301100432872772,4.475700086914003,27.28989999741316,0.22199994418770075,31.987600028514862,31.262114041333678
17,,results27_mixed_q3q4_640,640,480,1,0.32936710119247437,4.011099925264716,22.67289999872446,0.24459999985992908,26.928599923849106,37.13523921881872
18,,results20_fp32_320,320,240,1,0.5291204452514648,1.1470000026747584,7.332000066526234,0.27739990036934614,8.756399969570339,114.20218394261725
18,,results20_int8_percentile_320,320,240,1,0.5199464559555054,0.9549000533297658,9.751599980518222,0.19040005281567574,10.896900086663663,91.76921803879483
18,,results27_fp32_640,640,480,1,0.3378911316394806,4.385599982924759,23.549299919977784,0.21870003547519445,28.153599938377738,35.519436313252584
18,,results27_mixed_q3q4_640,640,480,1,0.33672818541526794,3.967000055126846,19.75420000962913,0.21229998674243689,23.933500051498413,41.78243875105065
19,,results20_fp32_320,320,240,1,0.5509060621261597,0.5634999834001064,5.11160003952682,0.18909992650151253,5.864199949428439,170.52624545953043
19,,results20_int8_percentile_320,320,240,1,0.5179538726806641,0.5460999673232436,9.786600014194846,0.23210002109408379,10.564800002612174,94.65394515303153
19,,results27_fp32_640,640,480,1,0.3810749053955078,4.460400086827576,27.52949995920062,0.3108000382781029,32.3007000843063,30.959081301332617
19,,results27_mixed_q3q4_640,640,480,1,0.37928083539009094,4.2993000242859125,21.897400030866265,0.20739994943141937,26.404100004583597,37.87290609512939
20,,results20_fp32_320,320,240,1,0.5444611310958862,0.5976000102236867,4.902699962258339,0.18770003225654364,5.688000004738569,175.80871996605453
20,,results20_int8_percentile_320,320,240,1,0.5329323410987854,0.5616000853478909,8.856599917635322,0.16910000704228878,9.587300010025501,104.30465292149965
20,,results27_fp32_640,640,480,1,0.3474304974079132,4.303599940612912,24.672699975781143,0.2824000548571348,29.25869997125119,34.177868496637686
20,,results27_mixed_q3q4_640,640,480,1,0.3491205871105194,4.094599978998303,25.376800098456442,0.2429999876767397,29.714400065131485,33.65371664270803
21,,results20_fp32_320,320,240,1,0.5112993121147156,1.0083999950438738,8.17849999293685,0.282999943010509,9.469899930991232,105.59773675404911
21,,results20_int8_percentile_320,320,240,2,0.4832080006599426,0.9389000479131937,16.550499945878983,0.2905000001192093,17.779899993911386,56.243285976998955
21,,results27_fp32_640,640,480,1,0.2907569110393524,5.906600039452314,24.16619996074587,0.2457000082358718,30.318500008434057,32.9831620865748
21,,results27_mixed_q3q4_640,640,480,1,0.29028090834617615,3.890099935233593,20.779100013896823,0.21810003090649843,24.887299980036914,40.18113659585971
22,,results20_fp32_320,320,240,1,0.4724021852016449,1.0092000011354685,4.694300005212426,0.1762000611051917,5.879700067453086,170.07670264261807
22,,results20_int8_percentile_320,320,240,2,0.5148158073425293,0.6194999441504478,9.977699955925345,0.18500001169741154,10.782199911773205,92.7454515945386
22,,results27_fp32_640,640,480,1,0.30649712681770325,4.728100029751658,27.131799957714975,0.23300002794712782,32.09290001541376,31.15953994558654
22,,results27_mixed_q3q4_640,640,480,1,0.30708613991737366,4.153299960307777,23.229500045999885,0.2524999435991049,27.635299949906766,36.18560326150445
23,,results20_fp32_320,320,240,1,0.3245314657688141,1.041900017298758,7.283400045707822,0.2880999818444252,8.613400044851005,116.09817201022597
23,,results20_int8_percentile_320,320,240,2,0.3254499137401581,0.736700021661818,14.859199989587069,0.34609995782375336,15.94199996907264,62.72738689875752
23,,results27_fp32_640,640,480,2,0.3146737813949585,6.224600016139448,26.183599955402315,0.3784999717026949,32.78669994324446,30.500172378771083
23,,results27_mixed_q3q4_640,640,480,2,0.3119037449359894,4.245499963872135,23.420500103384256,0.25129993446171284,27.917300001718104,35.82008288546734
24,,results20_fp32_320,320,240,2,0.283217191696167,0.9588999673724174,4.825199954211712,0.17870008014142513,5.9628000017255545,167.70644658727667
24,,results20_int8_percentile_320,320,240,3,0.46236664056777954,0.404000049456954,8.578300010412931,0.1881999196484685,9.170499979518354,109.04530856915407
24,,results27_fp32_640,640,480,1,0.2635570764541626,3.918800037354231,20.55569994263351,0.22439996246248484,24.698899942450225,40.487633146822496
24,,results27_mixed_q3q4_640,640,480,1,0.2544904053211212,3.80500010214746,20.390899968333542,0.2114999806508422,24.407400051131845,40.97118078554323
25,,results20_fp32_320,320,240,3,0.3066909611225128,0.9651998989284039,7.209400064311922,0.32839993946254253,8.502999902702868,117.60555232772938
25,,results20_int8_percentile_320,320,240,3,0.37527546286582947,0.7425999501720071,11.712600011378527,0.20890007726848125,12.664100038819015,78.9633686511256
25,,results27_fp32_640,640,480,1,0.2818657457828522,6.125499960035086,20.731299999170005,0.3026999766007066,27.159499935805798,36.81952916524974
25,,results27_mixed_q3q4_640,640,480,1,0.28325626254081726,5.024299956858158,27.618000051006675,0.2532999496906996,32.89559995755553,30.399202364154416
26,,results20_fp32_320,320,240,2,0.27144545316696167,0.5673000123351812,4.939200007356703,0.15710003208369017,5.663600051775575,176.56614006253736
26,,results20_int8_percentile_320,320,240,1,0.3771977722644806,0.5210000090301037,9.274499956518412,0.21670002024620771,10.012199985794723,99.87814880034325
26,,results27_fp32_640,640,480,1,0.23556137084960938,4.1739000007510185,18.407900002785027,0.22519996855407953,22.806999972090125,43.84618762764685
26,,results27_mixed_q3q4_640,640,480,1,0.22658875584602356,4.42870007827878,22.734400001354516,0.24919991847127676,27.412299998104572,36.47997432062049
27,,results20_fp32_320,320,240,2,0.22411181032657623,0.7143999682739377,4.9106000224128366,0.25669997557997704,5.881699966266751,170.0188730699099
27,,results20_int8_percentile_320,320,240,1,0.32032445073127747,0.47039997298270464,9.218999999575317,0.17330003902316093,9.862700011581182,101.39211360233601
27,,results27_fp32_640,640,480,1,0.22181303799152374,4.113300004974008,17.817100044339895,0.23739994503557682,22.16779999434948,45.11047556613185
27,,results27_mixed_q3q4_640,640,480,1,0.21117539703845978,4.765999969094992,19.435000023804605,0.19529997371137142,24.396299966610968,40.9898222832401
28,,results20_fp32_320,320,240,0,0.0,0.7453999714925885,5.118999979458749,0.06630003917962313,5.930699990130961,168.6141604977591
28,,results20_int8_percentile_320,320,240,0,0.0,0.44650002382695675,11.867000022903085,0.0591999851167202,12.372700031846762,80.82310226757667
28,,results27_fp32_640,640,480,0,0.0,4.318900057114661,17.580199986696243,0.06260001100599766,21.9617000548169,45.53381557456742
28,,results27_mixed_q3q4_640,640,480,0,0.0,4.136900068260729,20.017000031657517,0.06189988926053047,24.215799989178777,41.29535263946953
29,,results20_fp32_320,320,240,0,0.0,0.5795999895781279,6.570999976247549,0.056699966080486774,7.207299931906164,138.74821492762868
29,,results20_int8_percentile_320,320,240,0,0.0,0.3730000462383032,9.402399999089539,0.07059995550662279,9.846000000834465,101.5640869302507
29,,results27_fp32_640,640,480,0,0.0,4.335399949923158,18.26220005750656,0.0735999783501029,22.671199985779822,44.10882532143139
29,,results27_mixed_q3q4_640,640,480,0,0.0,3.4248000010848045,20.916600013151765,0.05979998968541622,24.401200003921986,40.98159106270474
30,,results20_fp32_320,320,240,0,0.0,0.9626999963074923,4.777099937200546,0.07160007953643799,5.8114000130444765,172.07557520655337
30,,results20_int8_percentile_320,320,240,0,0.0,0.3800999838858843,11.69890002347529,0.06679992657154799,12.145799933932722,82.33298798263732
30,,results27_fp32_640,640,480,0,0.0,3.560099983587861,19.639800069853663,0.06210000719875097,23.262000060640275,42.98856492963466
30,,results27_mixed_q3q4_640,640,480,0,0.0,3.278600051999092,25.521000032313168,0.0887999776750803,28.88840006198734,34.61597034983758
31,,results20_fp32_320,320,240,0,0.0,0.5710999248549342,5.219000042416155,0.05230004899203777,5.842400016263127,171.162535467678
31,,results20_int8_percentile_320,320,240,0,0.0,0.38680003490298986,10.118899983353913,0.06649992428719997,10.572199942544103,94.58769276353273
31,,results27_fp32_640,640,480,0,0.0,3.5494999028742313,17.57940009701997,0.06349990144371986,21.19239990133792,47.186727537019905
31,,results27_mixed_q3q4_640,640,480,0,0.0,3.145199967548251,25.059300009161234,0.059999991208314896,28.2644999679178,35.38007044649898
32,,results20_fp32_320,320,240,0,0.0,0.5576000548899174,4.419100005179644,0.041499966755509377,5.01820002682507,199.27463924404046
32,,results20_int8_percentile_320,320,240,0,0.0,0.4697999684140086,8.621799992397428,0.0513000413775444,9.14290000218898,109.37448728090446
32,,results27_fp32_640,640,480,0,0.0,3.437599982134998,18.712199991568923,0.07159996312111616,22.221399936825037,45.001665189546046
32,,results27_mixed_q3q4_640,640,480,0,0.0,3.1364000169560313,23.9202999509871,0.089899986051023,27.146599953994155,36.83702569363082
33,,results20_fp32_320,320,240,0,0.0,0.7196000078693032,4.95299999602139,0.07220008410513401,5.744800087995827,174.07046105739553
33,,results20_int8_percentile_320,320,240,0,0.0,0.5885000573471189,12.121199979446828,0.07159996312111616,12.781299999915063,78.23930273185398
33,,results27_fp32_640,640,480,0,0.0,3.533500013872981,17.08440005313605,0.0689999433234334,20.686900010332465,48.33977055530461
33,,results27_mixed_q3q4_640,640,480,0,0.0,3.8767000660300255,32.246199902147055,0.08400005754083395,36.206900025717914,27.619044969044456
34,,results20_fp32_320,320,240,0,0.0,0.8904000278562307,6.403699982911348,0.06609992124140263,7.360199932008982,135.86587446504976
34,,results20_int8_percentile_320,320,240,0,0.0,0.5032999906688929,10.39479998871684,0.09490002412348986,10.993000003509223,90.96697895758906
34,,results27_fp32_640,640,480,0,0.0,3.5994999343529344,20.422899979166687,0.0681000528857112,24.090499966405332,41.51013890930115
34,,results27_mixed_q3q4_640,640,480,0,0.0,2.987300045788288,25.140300043858588,0.06449990905821323,28.19209999870509,35.47092980111207
35,,results20_fp32_320,320,240,0,0.0,0.9848000481724739,5.436599953100085,0.09320001117885113,6.51460001245141,153.5013658687704
35,,results20_int8_percentile_320,320,240,0,0.0,0.8071999764069915,15.677499934099615,0.07280008867383003,16.557499999180436,60.395591124837566
35,,results27_fp32_640,640,480,0,0.0,4.72179998178035,18.697400111705065,0.06999995093792677,23.48920004442334,42.5727567609274
35,,results27_mixed_q3q4_640,640,480,0,0.0,4.071100032888353,28.7121000001207,0.06580003537237644,32.84900006838143,30.442326948105276
36,,results20_fp32_320,320,240,0,0.0,0.636399956420064,4.784799995832145,0.08330005221068859,5.504500004462898,181.6695429538064
36,,results20_int8_percentile_320,320,240,0,0.0,0.61039999127388,9.862200007773936,0.05409994628280401,10.52669994533062,94.99653311991428
36,,results27_fp32_640,640,480,0,0.0,3.5029000137001276,24.024000042118132,0.06859994027763605,27.595499996095896,36.23779239881416
36,,results27_mixed_q3q4_640,640,480,0,0.0,3.4901000326499343,28.608900029212236,0.09310001041740179,32.19210007227957,31.063521725974446
37,,results20_fp32_320,320,240,1,0.22470344603061676,0.6063999608159065,4.868800053372979,0.18370000179857016,5.658900015987456,176.71278820527172
37,,results20_int8_percentile_320,320,240,5,0.32032445073127747,0.5324000958353281,9.446199983358383,0.19689998589456081,10.175500065088272,98.27526839992458
37,,results27_fp32_640,640,480,2,0.22882398962974548,3.119200002402067,20.18969994969666,0.24159997701644897,23.550499929115176,42.46194361095974
37,,results27_mixed_q3q4_640,640,480,1,0.20950064063072205,3.3582000760361552,23.749099927954376,0.1930000726133585,27.30030007660389,36.62963400380317
38,,results20_fp32_320,320,240,1,0.2783520519733429,1.0717000113800168,7.205700036138296,0.27489999774843454,8.552300045266747,116.92760949768687
38,,results20_int8_percentile_320,320,240,3,0.3559194505214691,0.6219999631866813,9.389600018039346,0.22250006441026926,10.234100045636296,97.71254878697307
38,,results27_fp32_640,640,480,2,0.23495006561279297,3.3536000410094857,19.84899991657585,0.2666000509634614,23.469200008548796,42.609036508945515
38,,results27_mixed_q3q4_640,640,480,2,0.2383902370929718,3.2580000115558505,33.15839997958392,0.2791000297293067,36.695500020869076,27.251297827561707
39,,results20_fp32_320,320,240,1,0.24803198873996735,0.6309000309556723,4.891699994914234,0.17989997286349535,5.702499998733401,175.3616835111114
39,,results20_int8_percentile_320,320,240,2,0.329822838306427,0.4976000636816025,10.619799955748022,0.2788000274449587,11.396200046874583,87.74854740060928
39,,results27_fp32_640,640,480,1,0.32006949186325073,4.226700053550303,20.636099972762167,0.23380003403872252,25.096600060351193,39.84603482524502
39,,results27_mixed_q3q4_640,640,480,1,0.3201199173927307,3.3793000038713217,24.69819993712008,0.22330007050186396,28.300800011493266,35.33469017108665
40,,results20_fp32_320,320,240,1,0.29288631677627563,0.5887000588700175,5.417899927124381,0.19619998056441545,6.202799966558814,161.21751553996663
40,,results20_int8_percentile_320,320,240,1,0.30803582072257996,0.5147999618202448,8.574800100177526,0.17429993022233248,9.263899992220104,107.94589760681872
40,,results27_fp32_640,640,480,1,0.32757607102394104,2.9911999590694904,21.948799956589937,0.20780006889253855,25.147799984551966,39.76490987737654
40,,results27_mixed_q3q4_640,640,480,1,0.33599573373794556,2.943099942058325,24.606300052255392,0.24770002346485853,27.797100017778575,35.97497578381976
41,,results20_fp32_320,320,240,1,0.27679306268692017,0.9265000699087977,7.1081999922171235,0.28439995367079973,8.319100015796721,120.2053104423736
41,,results20_int8_percentile_320,320,240,2,0.2971348464488983,0.8381999796256423,10.29580004978925,0.2087999600917101,11.342799989506602,88.16165328888064
41,,results27_fp32_640,640,480,1,0.29210466146469116,4.493599990382791,18.775700009427965,0.31240005046129227,23.581700050272048,42.40576370101288
41,,results27_mixed_q3q4_640,640,480,1,0.2943745255470276,3.9700999623164535,26.4543000375852,0.2669000532478094,30.69130005314946,32.582523329681585
42,,results20_fp32_320,320,240,1,0.5279574394226074,0.596500001847744,5.20769995637238,0.1838000025600195,5.987999960780144,167.00066909648334
42,,results20_int8_percentile_320,320,240,1,0.49366962909698486,0.5098000401630998,8.779599913395941,0.18229999113827944,9.47169994469732,105.57766882805916
42,,results27_fp32_640,640,480,1,0.32563555240631104,3.430199925787747,22.397799999453127,0.2468000166118145,26.07479994185269,38.35120508038487
42,,results27_mixed_q3q4_640,640,480,1,0.3209880590438843,3.3708999399095774,30.3315999917686,0.224800081923604,33.92730001360178,29.474788727634984
43,,results20_fp32_320,320,240,1,0.4781535267829895,0.5420000525191426,4.374800017103553,0.15909993089735508,5.0759000005200505,197.00939732806896
43,,results20_int8_percentile_320,320,240,1,0.5136563777923584,0.5077999085187912,8.915100013837218,0.18360000103712082,9.60649992339313,104.09618570493758
43,,results27_fp32_640,640,480,1,0.28761026263237,3.4796000691130757,19.610099960118532,0.22609997540712357,23.31580000463873,42.88937114750717
43,,results27_mixed_q3q4_640,640,480,1,0.27957984805107117,3.346199984662235,24.176199920475483,0.26130001060664654,27.783699915744364,35.9923265451526
44,,results20_fp32_320,320,240,1,0.41503429412841797,0.5648999940603971,4.9347999738529325,0.3342999843880534,5.833999952301383,171.40898323208287
44,,results20_int8_percentile_320,320,240,1,0.46757665276527405,0.5188999930396676,11.080699972808361,0.19740010611712933,11.797000071965158,84.76731320672263
44,,results27_fp32_640,640,480,1,0.28994080424308777,3.611300024203956,22.088499972596765,0.26750005781650543,25.967300054617226,38.5099720762918
44,,results27_mixed_q3q4_640,640,480,1,0.2800194025039673,3.583399928174913,20.559800090268254,0.2397999633103609,24.382999981753528,41.01218064833399
45,,results20_fp32_320,320,240,1,0.4382338225841522,0.7055000169202685,5.135899991728365,0.20190002396702766,6.043300032615662,165.47250584995032
45,,results20_int8_percentile_320,320,240,1,0.501491904258728,0.556300044991076,12.428399990312755,0.19920000340789557,13.183900038711727,75.85008965963881
45,,results27_fp32_640,640,480,1,0.2778112292289734,3.5705999471247196,20.741600077599287,0.3231000155210495,24.635300040245056,40.59215834052625
45,,results27_mixed_q3q4_640,640,480,1,0.2726989984512329,4.018299980089068,22.69959996920079,0.2245999639853835,26.942499913275242,37.1160806613671
46,,results20_fp32_320,320,240,3,0.41535595059394836,1.0778000578284264,5.381900002248585,0.3225000109523535,6.782200071029365,147.44478038499173
46,,results20_int8_percentile_320,320,240,1,0.4858072102069855,0.9156999876722693,12.16270006261766,0.18289999570697546,13.261300045996904,75.40738815436598
46,,results27_fp32_640,640,480,1,0.26245033740997314,3.5927999997511506,18.941699992865324,0.5132000660523772,23.047700058668852,43.388277244777555
46,,results27_mixed_q3q4_640,640,480,1,0.26163917779922485,3.815900068730116,20.682599977590144,0.26540004182606936,24.76390008814633,40.38136143501352
47,,results20_fp32_320,320,240,2,0.43481677770614624,0.6192999426275492,5.658700014464557,0.20839995704591274,6.486399914138019,154.16872429039714
47,,results20_int8_percentile_320,320,240,1,0.5058205723762512,0.5307999672368169,8.9725999860093,0.18309999722987413,9.68649995047599,103.23646364658892
47,,results27_fp32_640,640,480,1,0.23254433274269104,3.3533000387251377,17.761799972504377,0.22169994190335274,21.336799953132868,46.86738415303794
47,,results27_mixed_q3q4_640,640,480,2,0.23285171389579773,3.2377999741584063,20.4672000836581,0.26489992160350084,23.969899979420006,41.71898926814782
48,,results20_fp32_320,320,240,3,0.43958988785743713,0.9181000059470534,9.384400094859302,0.26489992160350084,10.567400022409856,94.63065634681574
48,,results20_int8_percentile_320,320,240,3,0.4402184784412384,0.596500001847744,8.811399922706187,0.21330011077225208,9.621200035326183,103.93713843681637
48,,results27_fp32_640,640,480,2,0.2917446196079254,3.9760000072419643,20.62089997343719,0.22759998682886362,24.824499967508018,40.282785204490224
48,,results27_mixed_q3q4_640,640,480,2,0.3007887005805969,2.9968000017106533,26.5012999298051,0.3512999974191189,29.849399928934872,33.50151099790244
49,,results20_fp32_320,320,240,2,0.45171719789505005,0.6018000422045588,6.953899981454015,0.2125999890267849,7.7683000126853585,128.72829298135184
49,,results20_int8_percentile_320,320,240,3,0.44351014494895935,0.5249000387266278,9.949999977834523,0.2835000632330775,10.758400079794228,92.95062393878985
