epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
11,0.0007033683215379003,1.577920901011696,0.2871467004753609,0.6473765330516554,0.32169883393244686,396.2442996742671,1.1922939004261253,1.664439872528116,0.33392128402677673,0.648431608453393,0.34104349130454165,522.859375,0.4177168905735016,0.10959946364164352,0.17046264000236988,0.7246285833856455,0.2791841341502741,0.4030728045160915,0.4840259850025177,0.1802978515625,0.25240524781341106,3463,1316,8941,0.7502133250236511,3.1214892227302418,0.15480078380143697,0.256041802743305,0.25,2180,5,0.0022935779816513763,3009,354,0.11764705882352941,5721,2250,0.3932878867330886,1494,854,0.571619812583668,23.314498214101363,0.3574051856994629,2048.0,979.1403833000222,0
12,0.0006545084971874739,1.562948906719361,0.2815658417282612,0.6465295526673299,0.31742675676860976,396.22964169381106,1.1947485288113646,1.6642512784649928,0.3377129730458061,0.6472769724205136,0.3396306652575731,522.859375,0.4218966066837311,0.11509887874126434,0.17453854089835658,0.7580897703549061,0.23419864559819414,0.35784676028578466,0.4811409115791321,0.165283203125,0.21791313479858976,2905,927,9499,0.7532066106796265,2.5029392553886347,0.16721097322011758,0.2677988242978446,0.25,2180,2,0.0009174311926605505,3009,197,0.06547025589896975,5721,1850,0.3233700402027618,1494,856,0.5729585006693441,23.09191412516361,0.35761404037475586,2048.0,972.8558019999764,0
13,0.0006039558454088797,1.551497468925066,0.2783093828461199,0.6459609141955547,0.3136135853430606,396.3501628664495,1.1848103162002357,1.6512516662478447,0.3327733778084318,0.6461635048811635,0.3361573926328371,522.859375,0.4444692134857178,0.1328367292881012,0.19138496625237167,0.795872838817624,0.23008706868752016,0.3569731081926204,0.4970686435699463,0.159423828125,0.2172655298416565,2854,732,9550,0.7655420899391174,2.342259960809928,0.18876551273677336,0.2717178314826911,0.25,2180,1,0.00045871559633027525,3009,219,0.07278165503489531,5721,1832,0.32022373710889707,1494,802,0.536813922356091,23.22530474228596,0.35958290100097656,2048.0,985.2866436999757,0
14,0.0005522642316338269,1.536573913599588,0.27428634927469536,0.6449688363347069,0.3086593632670231,396.29207383279044,1.1782175351043478,1.644970263664921,0.32623977679759264,0.6463329909990231,0.3361987486326446,522.859375,0.45145073533058167,0.1321519911289215,0.19233494970249013,0.7693832599118943,0.2816027088036117,0.41229933899905574,0.5047202110290527,0.1783447265625,0.2596832949223106,3493,1047,8911,0.75888991355896,2.9653821032005223,0.12279555845852384,0.2122795558458524,0.25,2180,4,0.001834862385321101,3009,331,0.1100033233632436,5721,2204,0.385247334382101,1494,954,0.6385542168674698,23.239253199822667,0.3582777976989746,2048.0,979.8545464000199,0
15,0.0005000000000000002,1.5252628170447293,0.2708563260920144,0.644414039181058,0.3049962252346105,396.313789359392,1.1896083362716028,1.6308518114189308,0.3198839862210055,0.645455107713739,0.33275635571529466,522.859375,0.44928598403930664,0.12654991447925568,0.18845078004524113,0.7221719457013575,0.3216704288939052,0.4450889620168443,0.5083932876586914,0.1844482421875,0.2862472200301313,3990,1535,8414,0.7503042817115784,3.6087524493794905,0.10711952971913782,0.18549967341606793,0.25,2180,6,0.0027522935779816515,3009,531,0.17647058823529413,5721,2422,0.42335256074112915,1494,1031,0.6900937081659974,23.068712205543033,0.3586411476135254,2048.0,987.2397875000024,0
16,0.0004477357683661734,1.5118102686930686,0.2666238999311751,0.6436196494115421,0.30078335880553686,396.29533116178067,1.1860924193253346,1.6507708200563986,0.3422435652464628,0.6451140716671944,0.3317065935892363,522.859375,0.442195326089859,0.12994793057441711,0.18850633770343847,0.7990654205607477,0.20678813286036762,0.32855130011528116,0.4958364963531494,0.1473388671875,0.19656678672695227,2565,645,9839,0.7614363431930542,2.0966688438928807,0.21489222730241672,0.28935336381450033,0.25,2180,0,0.0,3009,135,0.0448654037886341,5721,1628,0.2845656353784303,1494,802,0.536813922356091,23.126340732124678,0.3579978942871094,2048.0,995.1943320999853,0
17,0.00039604415459112036,1.501518319988872,0.26415267418443056,0.6429455675403147,0.29721003859005585,396.2969598262758,1.184890147626206,1.6246798125406106,0.3232339289194594,0.6448423542703191,0.32830176517988247,522.859375,0.4625447392463684,0.14649102091789246,0.20134685676021036,0.7831491712707183,0.2742663656884876,0.4062574635777407,0.5139144062995911,0.1717529296875,0.2549078375543234,3402,942,9002,0.7650721073150635,2.83736120182887,0.15022860875244937,0.22730241672109733,0.25,2180,0,0.0,3009,325,0.10800930541708209,5721,2154,0.3765076035658102,1494,923,0.6178045515394913,23.00700354529187,0.35825252532958984,2048.0,991.3141458999598,0
18,0.0003454915028125264,1.4924017331369797,0.26004601022416685,0.6426667233890612,0.29484450045354205,396.31867535287734,1.1895505910199318,1.6445526431004207,0.3422394092194736,0.6445905035361648,0.32886136532761157,522.859375,0.42562997341156006,0.12892860174179077,0.18298396912869067,0.7694805194805194,0.21017413737504032,0.3301671732522796,0.4774082899093628,0.1468505859375,0.19772468714448235,2607,781,9797,0.7599145770072937,2.2129327237099936,0.17962116263879818,0.2599608099281515,0.25,2180,0,0.0,3009,82,0.02725157859754071,5721,1634,0.28561440307638525,1494,891,0.5963855421686747,23.052885235294237,0.35782384872436523,2048.0,995.3663220999879,0
19,0.0002966316784621,1.481520740980693,0.25764062735338034,0.6419579068301944,0.290961102727117,396.28338762214986,1.2014136713697907,1.643561056504647,0.33600351866334677,0.6451889599363009,0.33118428895249963,522.859375,0.4385257363319397,0.12919466197490692,0.18625136057380587,0.770387965162312,0.2353273137697517,0.360526153276107,0.4905083477497101,0.150390625,0.21990357089046256,2919,870,9485,0.7549970746040344,2.4748530372305684,0.14826910516002612,0.2286087524493795,0.25,2180,0,0.0,3009,154,0.0511797939514789,5721,1797,0.31410592553749345,1494,968,0.6479250334672021,23.019277876872263,0.3586421012878418,2048.0,992.1833118000068,0
20,0.00025000000000000017,1.4711953670789573,0.2543826340358951,0.6413593445616359,0.28772669370477283,396.34039087947883,1.2070841663370433,1.6431545075029135,0.338907298243915,0.6447110309575995,0.3297680897327761,522.859375,0.4306151270866394,0.12778893113136292,0.1853086166724097,0.7795138888888888,0.21718800386971945,0.33972257250945775,0.4825891852378845,0.1488037109375,0.20461795533951085,2694,762,9710,0.7620211839675903,2.257348138471587,0.17962116263879818,0.2599608099281515,0.25,2180,1,0.00045871559633027525,3009,129,0.04287138584247258,5721,1686,0.2947037231253277,1494,878,0.5876840696117804,23.01811440603768,0.3582930564880371,2048.0,992.9711811000016,0
21,0.00020610737385376354,1.4651222965486923,0.25273376744519616,0.6410643104686281,0.2856621088603679,396.31107491856676,1.2221913213288487,1.6344961083183687,0.3263421095907688,0.6447682082653046,0.33169289406699437,522.859375,0.4479027986526489,0.13647346198558807,0.19318594415672125,0.7602724177071509,0.2699935504675911,0.3984770063656374,0.49946361780166626,0.169677734375,0.2488112927191679,3349,1056,9055,0.7596235871315002,2.877204441541476,0.11952971913781842,0.20444154147615937,0.25,2180,1,0.00045871559633027525,3009,270,0.0897308075772682,5721,2068,0.3614752665617899,1494,1010,0.6760374832663989,22.98837813940252,0.357790470123291,2048.0,992.3085209000274,0
22,0.00016543469682057108,1.4566470095311392,0.25036988395238935,0.6405336821571106,0.2828717221557512,396.2926167209555,1.2255700686855502,1.6320776585489511,0.33122630215560395,0.6444030879065394,0.3282241323031485,522.859375,0.44173887372016907,0.13735277950763702,0.19179584808298386,0.7294852466077967,0.27305707836181875,0.3973719716079075,0.49594417214393616,0.160400390625,0.2479502196193265,3387,1256,9017,0.7607108950614929,3.032658393207054,0.11430437622468975,0.1998693664271718,0.25,2180,3,0.0013761467889908258,3009,277,0.09205716184778996,5721,2096,0.36636951581891275,1494,1011,0.6767068273092369,23.151821228873736,0.35870933532714844,4096.0,992.242683599994,0
23,0.00012842758726130298,1.4516460424396296,0.2489696283067347,0.6402349699203665,0.2812207214429117,396.3023887079262,1.2323132881836059,1.6438941787928343,0.3365544398936133,0.6448938219497601,0.3312229588627815,522.859375,0.43704310059547424,0.12930847704410553,0.1884566331282258,0.755005005005005,0.24322799097065462,0.3679268292682927,0.48883622884750366,0.1568603515625,0.22543525368004183,3017,979,9387,0.7574678659439087,2.6100587851077726,0.14239059438275636,0.22468974526453298,0.25,2180,1,0.00045871559633027525,3009,199,0.06613492854769026,5721,1826,0.31917496941094214,1494,991,0.6633199464524766,23.096827118913215,0.35958290100097656,4096.0,990.075786100002,0
24,9.549150281252637e-05,1.445669181442675,0.24661848364432265,0.6399111185348254,0.27956978974299634,396.26221498371336,1.2366483328332083,1.6466560879101355,0.33943312894552946,0.6448946055024862,0.3311641806891809,522.859375,0.43733805418014526,0.127635195851326,0.18724676980637014,0.7623972421108459,0.2317800709448565,0.35548686244204014,0.4920271337032318,0.153564453125,0.2161654135338346,2875,896,9529,0.7592137455940247,2.4630960156760286,0.16263879817112997,0.23775310254735468,0.25,2180,1,0.00045871559633027525,3009,181,0.06015287470920572,5721,1750,0.30589057857018004,1494,943,0.6311914323962516,23.034362910642628,0.35822343826293945,4096.0,995.8053358999896,0
25,6.698729810778068e-05,1.4407439193689344,0.2453267240692557,0.6397427610413906,0.27783721705633707,396.30890336590664,1.2345126377384257,1.6369855590164661,0.3316875609258811,0.6446137592817346,0.33034211754178006,522.859375,0.4422188997268677,0.12974384427070618,0.18915788461454214,0.7351557248487565,0.2645114479200258,0.38904369478864054,0.4998086392879486,0.15625,0.2414986015015457,3281,1182,9123,0.757847249507904,2.915088177661659,0.12148922273024167,0.20901371652514697,0.25,2180,1,0.00045871559633027525,3009,274,0.0910601528747092,5721,1988,0.34749169725572454,1494,1018,0.6813922356091031,23.03527584143785,0.35869741439819336,4096.0,992.736796799989,0
26,4.322727117869953e-05,1.4350433453804248,0.24407354939271908,0.6392682131610398,0.27585079084098924,396.28935939196526,1.2435057321472354,1.6352747430404027,0.3324901467033972,0.6443423017238578,0.3292211472677688,522.859375,0.4456930160522461,0.13399556279182434,0.19271111809648572,0.7465783664459161,0.2726539825862625,0.3994330931853077,0.4989272952079773,0.15625,0.24955726092089728,3382,1148,9022,0.7591016292572021,2.958850424559112,0.12279555845852384,0.1992161985630307,0.25,2180,1,0.00045871559633027525,3009,280,0.09305417082087072,5721,2077,0.36304841810872224,1494,1024,0.6854082998661312,22.96750134062636,0.35958290100097656,4096.0,993.8681895000045,0
27,2.447174185242324e-05,1.4317100107605114,0.24267035625252092,0.6393117885247892,0.27486393308665413,396.2415852334419,1.2399910672868113,1.6417955203602712,0.33612590019280714,0.6446205532799164,0.3305245318139593,522.859375,0.4387597143650055,0.13218910992145538,0.18928534328006208,0.7469504903133222,0.2517736214124476,0.37660536629484476,0.4930899739265442,0.1597900390625,0.2319863318971921,3123,1058,9281,0.7582293152809143,2.7308948399738733,0.13324624428478118,0.2201175702155454,0.25,2180,1,0.00045871559633027525,3009,217,0.07211698238617481,5721,1914,0.33455689564761404,1494,991,0.6633199464524766,16.216326770089882,0.35867977142333984,4096.0,1352.2645848999964,0
