epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
1,0.0009997532801828,2.353980649756146,0.5349188253283501,0.782319876164585,0.5183709763280757,512.4084415584416,3.812568019620784,2.19111051162084,0.6195220458321273,0.6671524057164788,0.4522180322868128,582.0260416666666,0.0809965208172798,0.001859429758042,0.0199402409214599,0.2387469586374696,0.1265720735246694,0.1654373024236038,0.1701063215732574,0.23583984375,0.0901780585870189,1570.0,5006.0,10834.0,0.636651873588562,4.29523187459177,0.5702155453951666,0.8465055519268452,0.25,1292.0,0.0,0.0,1755.0,87.0,0.0495726495726495,6016.0,1461.0,0.2428523936170212,3341.0,22.0,0.006584854833882,53.960347514955394,0.8126540184020996,1024.0,410.33837010000025,0.0
2,0.0009990133642141,1.9456961905027368,0.4306461678116352,0.6637900020007963,0.4256300097549116,512.6227272727273,1.6059932858912975,1.996458664536476,0.5212357486598194,0.6572030869623026,0.4090099154661099,582.0260416666666,0.1989235132932663,0.0224536843597888,0.0633156685924404,0.3274592637296318,0.2187197678168332,0.2622649717241045,0.2637143135070801,0.238525390625,0.1509234534935469,2713.0,5572.0,9691.0,0.6757340431213379,5.411495754408883,0.473546701502286,0.7276290006531678,0.25,1292.0,11.0,0.0085139318885448,1755.0,306.0,0.1743589743589743,6016.0,2264.0,0.3763297872340425,3341.0,132.0,0.0395091290032924,55.699203151568426,0.8126540184020996,1024.0,422.0572444,0.0
5,0.0009938441702975,1.702673496983268,0.3505202406412595,0.6492450788423613,0.3514540877338353,512.5850649350649,1.3241672272031957,1.7948203962296247,0.4444448171804349,0.6457801045229038,0.3522977367974818,582.0260416666666,0.3341231346130371,0.0800282806158065,0.1325891660439083,0.4036421665258612,0.3466623669783941,0.3729886802272629,0.3771984279155731,0.2298583984375,0.2292477475075971,4300.0,6353.0,8104.0,0.7192200422286987,6.95819725669497,0.27106466361855,0.4709340300457217,0.25,1292.0,42.0,0.0325077399380804,1755.0,519.0,0.2957264957264957,6016.0,3072.0,0.5106382978723404,3341.0,667.0,0.19964082609997,47.73388866406882,0.8127098083496094,1024.0,476.0632768000005,0.0
10,0.0009755282581475,1.5655154131449662,0.3063832657968069,0.6417921087184509,0.3086700190294099,512.5792207792208,1.1549837358973245,1.7061753620704014,0.4242278273838262,0.6406876348579923,0.3206299523202081,582.0260416666666,0.4331933557987213,0.1355123817920684,0.1871229623968247,0.4554292551600359,0.4909706546275395,0.4725325884543761,0.4809744954109192,0.268798828125,0.3093569033831149,6090.0,7282.0,6314.0,0.7346653938293457,8.734160679294579,0.0653167864141084,0.2161985630306989,0.25,1292.0,52.0,0.0402476780185758,1755.0,597.0,0.3401709401709402,6016.0,3930.0,0.6532579787234043,3341.0,1511.0,0.452259802454355,47.62796255276212,0.8127098083496094,1024.0,467.3546493999984,0.0
15,0.0009455032620941,1.4953236896496314,0.2839739562629105,0.6377158374755414,0.2868169467170517,512.5844155844156,1.0680858631799748,1.6254041232168674,0.3579836808300267,0.6386299642423788,0.314395238024493,582.0260416666666,0.4814541041851043,0.1495970040559768,0.2089023296764935,0.677454896019832,0.3965656239922606,0.500279684719044,0.5221184492111206,0.218505859375,0.3335819883358198,4919.0,2342.0,7485.0,0.7473401427268982,4.742651861528413,0.2632266492488569,0.3507511430437622,0.25,1292.0,24.0,0.0185758513931888,1755.0,449.0,0.2558404558404558,6016.0,3325.0,0.5526928191489362,3341.0,1121.0,0.3355282849446273,47.65772232797119,0.8127098083496094,2048.0,480.4462664000002,0.0
20,0.0009045084971874,1.4487234861045688,0.26724703610911,0.6354904793299638,0.2729929858697699,512.5623376623377,1.0136307408863847,1.619180986036857,0.3693030014789353,0.6381382097800573,0.3058698884366701,582.0260416666666,0.4911052882671356,0.1663289219141006,0.2194962825975381,0.6540675844806008,0.4213157046114156,0.5125036775522211,0.5231567025184631,0.226806640625,0.3445411392405063,5226.0,2764.0,7178.0,0.7508991360664368,5.218811234487263,0.2122795558458524,0.3089483997387328,0.25,1292.0,9.0,0.0069659442724458,1755.0,399.0,0.2273504273504273,6016.0,3513.0,0.5839428191489362,3341.0,1305.0,0.3906016162825501,47.7764982686302,0.8127098083496094,2048.0,475.9339694999999,0.0
25,0.0008535533905932,1.4169116818285608,0.2577149098279414,0.6335180850385072,0.2628393436213592,512.4084415584416,0.990799943851186,1.5990638869504137,0.3468883857131004,0.6374743829170862,0.307350558694452,582.0260416666666,0.5187951922416687,0.1536150872707367,0.2247729336973861,0.6747250090656352,0.4500161238310222,0.5399235865937999,0.5483942627906799,0.2308349609375,0.3697913216296787,5582.0,2691.0,6822.0,0.747785210609436,5.40365774003919,0.1423905943827563,0.2351404310907903,0.25,1292.0,20.0,0.0154798761609907,1755.0,409.0,0.233048433048433,6016.0,3446.0,0.5728058510638298,3341.0,1707.0,0.510924872792577,46.85149392427524,0.8127317428588867,2048.0,472.0951898999992,0.0
