epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
1,0.0009997532801828,2.37726077034876,0.5011928121764938,0.7889739672084908,0.5435469941078842,458.9759740259741,3.8749131372222654,2.144568799063564,0.4973802915774286,0.6842568942035238,0.4814658065636952,522.859375,0.0888064056634903,0.0011032527545467,0.022484541457959,0.1841517857142857,0.1330216059335698,0.1544654559071335,0.1566933989524841,0.2318115234375,0.083696865171959,1650,7310,10754,0.620616614818573,5.852384062704115,0.2932723709993468,0.751796211626388,0.25,2180,1,0.0004587155963302,3009,420,0.139581256231306,5721,1142,0.1996154518440832,1494,87,0.0582329317269076,11.2693158577434,0.3569507598876953,1024.0,1532.5392709000153,0
2,0.0009990133642141,1.970725713689606,0.4031996170324938,0.6712357473837864,0.4481451754639675,459.12142857142857,1.557882704518058,1.971177227795124,0.4404999696804831,0.6662506430099407,0.4322133106179535,522.859375,0.1917049437761306,0.0113091254606843,0.0549800336524413,0.364223490537699,0.195501451144792,0.2544329031581157,0.2672230005264282,0.224609375,0.1457594518242471,2425,4233,9979,0.6544983983039856,4.348791639451339,0.3069888961463096,0.6100587851077727,0.25,2180,4,0.0018348623853211,3009,586,0.194749086075108,5721,1689,0.2952281069743052,1494,146,0.0977242302543507,19.121406777109755,0.3589344024658203,1024.0,1003.4565769000328,0
3,0.0009977809823015,1.8586759550230845,0.3704161228781397,0.6638305986082399,0.4122146165796688,459.1077922077922,1.3844498029389938,1.8565672058612108,0.3857986899092793,0.658331319068869,0.4062185992176334,522.859375,0.2754296064376831,0.0491026602685451,0.0964420873075141,0.546964856230032,0.2070299903257013,0.3003684425989824,0.3486184775829315,0.1990966796875,0.1767256210859541,2568,2127,9836,0.7017471194267273,3.0666231221423907,0.3997387328543436,0.5885042455911169,0.25,2180,28,0.0128440366972477,3009,745,0.2475905616483881,5721,1547,0.2704072714560391,1494,248,0.1659973226238286,20.696907617017725,0.3579573631286621,1024.0,946.6941896000062,0
4,0.0009960573506572,1.7902360200107872,0.3490884672608468,0.6596399825501752,0.3907537857433418,459.0396103896104,1.30499039574877,1.8515258884678285,0.4129027824383229,0.658488044825693,0.3900675314168135,522.859375,0.3151991367340088,0.0574616342782974,0.1134468273958191,0.35545160129543,0.3981780070944856,0.375603635119206,0.3837801814079284,0.275146484375,0.2312265917602996,4939,8956,7465,0.6930959820747375,9.075767472240363,0.0574787720444154,0.2664924885695623,0.25,2180,66,0.0302752293577981,3009,1165,0.3871718178796942,5721,3018,0.5275301520713161,1494,690,0.4618473895582329,19.86992969863032,0.3575787544250488,1024.0,966.2107422000264,0
5,0.0009938441702975,1.738620430540729,0.3337871738358751,0.6564597439069253,0.3741867567811693,459.0123376623376,1.2534576169082097,1.7735873119284709,0.372222935858493,0.6525744320824742,0.3743949732743203,522.859375,0.3077366054058075,0.0630353614687919,0.1151552132796496,0.5395207439198856,0.2432279909706546,0.3352967326072461,0.3834535479545593,0.1988525390625,0.2014153147740169,3017,2575,9387,0.7173898816108704,3.6525146962769433,0.2344872632266492,0.4206401045068582,0.25,2180,8,0.0036697247706422,3009,412,0.136922565636424,5721,2256,0.3943366544310435,1494,341,0.2282463186077644,20.72820872644948,0.3589344024658203,1024.0,944.0093265000032,0
6,0.0009911436253643,1.696453442821255,0.3205440597778017,0.6540221468194739,0.3609436176233477,459.087012987013,1.2133719183020777,1.74816709322234,0.3734682543824116,0.650828686542809,0.3619350778559844,522.859375,0.3710705637931824,0.092630460858345,0.149245925321884,0.4657062607592643,0.4143824572718478,0.4385478435220341,0.4396419823169708,0.25439453125,0.280858969455221,5140,5897,7264,0.7185332179069519,7.209013716525147,0.0489875898105813,0.1985630306988896,0.25,2180,48,0.0220183486238532,3009,1078,0.3582585576603522,5721,3150,0.5506030414263241,1494,864,0.5783132530120482,20.754794027664698,0.3576440811157226,1024.0,944.208429499995,0
7,0.0009879583809693,1.6655178932400494,0.3115361820470977,0.652147101736688,0.3509173039685596,459.038961038961,1.18592454369192,1.6985932017366092,0.343762000479425,0.6487609933440884,0.3530351024431487,522.859375,0.4227291047573089,0.1161466985940933,0.1760278810426825,0.6078706062149771,0.3847952273460174,0.4712677725118483,0.4760113954544067,0.23291015625,0.3082735903894594,4773,3079,7631,0.7306327819824219,5.128674069235793,0.0646636185499673,0.1835401698236446,0.25,2180,50,0.0229357798165137,3009,912,0.3030907278165503,5721,2833,0.49519314805104,1494,978,0.6546184738955824,20.820786170879916,0.3577895164489746,1024.0,944.0794714000076,0
8,0.0009842915805643,1.6417654460126705,0.3047770006316049,0.6506391507077527,0.3431746474721215,459.0506493506493,1.1809350243249497,1.7054406429330509,0.3627566470919798,0.6476527641837796,0.3475156212225556,522.859375,0.3811652064323425,0.0950407013297081,0.1527758894189901,0.515994283829834,0.3784263140922283,0.4366308543788661,0.4390591382980346,0.2408447265625,0.2792883917415362,4694,4403,7710,0.7294084429740906,5.941868060091443,0.0359242325277596,0.1685173089483997,0.25,2180,16,0.0073394495412844,3009,647,0.2150216018610834,5721,3008,0.525782205908058,1494,1023,0.6847389558232931,20.73204362133445,0.3589344024658203,1024.0,945.6003808999668,0
9,0.0009801468428384,1.6202541851378107,0.2971041644354919,0.6495455433021892,0.3368022388258537,459.0831168831169,1.1396522120995956,1.684975270802776,0.3431771969577918,0.6478793111940225,0.3469593826836596,522.859375,0.4516968727111816,0.1322875171899795,0.1910343763069249,0.6058576455897378,0.4302644308287649,0.5031820110309716,0.5034696459770203,0.248779296875,0.3361678004535147,5337,3472,7067,0.7331668138504028,5.753755715218811,0.0600914435009797,0.1548007838014369,0.25,2180,53,0.0243119266055045,3009,1073,0.356596876038551,5721,3167,0.553574549903863,1494,1044,0.6987951807228916,20.546079325560296,0.3580765724182129,1024.0,960.981759599992,0
10,0.0009755282581475,1.601087236172193,0.2918990468437021,0.6484519365933035,0.3303681276254839,458.9902597402597,1.1278160664555317,1.6679687419285376,0.3293388044306387,0.647236269277831,0.345696833760788,522.859375,0.4387003779411316,0.1143503636121749,0.1809693273098673,0.6542042889390519,0.3738310222508868,0.4757849374102196,0.4895985126495361,0.2276611328125,0.3121507909794682,4637,2451,7767,0.7340757846832275,4.629653821032005,0.085564990202482,0.1972566949706074,0.25,2180,22,0.010091743119266,3009,705,0.234297108673978,5721,2911,0.5088271281244537,1494,999,0.6686746987951807,20.87591915518228,0.3589344024658203,1024.0,939.3647149999742,0
