epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
1,9.045084971874738e-05,1.3432610264278593,0.2389185805878942,0.6291016817092896,0.23762038264955793,511.91492063492063,1.0040937689750913,1.5570102551331122,0.32778006497149664,0.6346348766237497,0.2972976573122044,586.71875,0.6035076379776001,0.2546004056930542,0.29619942265562715,0.8885135135135135,0.3816510802966785,0.5339499210466953,0.6271911263465881,0.1826171875,0.36420987844283736,4734,594,7670,0.7882832288742065,3.4800783801436967,0.18549967341606793,0.2357935989549314,0.25,914,13,0.014223194748358862,1535,121,0.07882736156351791,5853,2522,0.43089014180762003,4102,2078,0.5065821550463189,28.030872552348015,1.1790170669555664,1024.0,672.0057110000052,0
2,6.545084971874737e-05,1.3329908834184918,0.23499106956852808,0.6285983889443534,0.23470071350771282,511.78222222222223,1.012039523143617,1.5657704553256433,0.3328636682902773,0.6350038852542639,0.2989514513562123,586.71875,0.6003507971763611,0.24576064944267273,0.29227329706773164,0.8903061224489796,0.3657691067397614,0.5185142857142857,0.6231063008308411,0.1669921875,0.3499961428681632,4537,559,7867,0.7888988256454468,3.3285434356629655,0.19333768778576094,0.24232527759634226,0.25,914,13,0.014223194748358862,1535,99,0.06449511400651466,5853,2380,0.4066290791047326,4102,2045,0.4985372988785958,28.406778165474318,1.1790170669555664,1024.0,659.1892793000006,0
3,3.454915028125263e-05,1.3299971236122978,0.23424651973304295,0.6285240367480687,0.23361328307125304,511.9942857142857,1.0096969803742,1.5693243574351072,0.33875780381883186,0.6343685795242587,0.2980989874340594,586.71875,0.60151606798172,0.25105711817741394,0.29414583458565174,0.9011725293132329,0.3469848435988391,0.50104772991851,0.6241756081581116,0.16796875,0.33426529978254116,4304,472,8100,0.7921667098999023,3.1195297191378186,0.2122795558458524,0.263879817112998,0.25,914,9,0.009846827133479213,1535,90,0.05863192182410423,5853,2278,0.38920211857167264,4102,1927,0.46977084349098003,28.71317534720752,1.178715705871582,1024.0,653.2041013999988,0
4,9.549150281252631e-06,1.325773053093562,0.23284884694076718,0.6283524213518416,0.23228589304855893,512.0082539682539,1.015564068745053,1.5645739280929167,0.33107127870122594,0.6345067275688052,0.29949796036817133,586.71875,0.5990737080574036,0.2523597776889801,0.29276035919319837,0.8862478777589134,0.3787487907126733,0.5306975430669303,0.6205591559410095,0.176025390625,0.3611901283924041,4698,603,7706,0.7882509827613831,3.4624428478118876,0.16851730894839975,0.22273024167210972,0.25,914,14,0.015317286652078774,1535,111,0.07231270358306188,5853,2457,0.41978472578165044,4102,2116,0.5158459288152121,28.319520697740547,1.1790170669555664,1024.0,660.169077899991,0
5,0.0,1.3229313242624676,0.23169558420540795,0.6280572930593339,0.2315892232505102,511.9822222222222,1.0129069205503616,1.5661634809027116,0.33432141644880176,0.6344437853743633,0.29869913930694264,586.71875,0.6008403301239014,0.25256654620170593,0.29395400928333404,0.8949044585987261,0.36246372138019994,0.5159513426669727,0.6232562065124512,0.1707763671875,0.34766470770182495,4496,528,7908,0.7898975610733032,3.2815153494448075,0.1822338340953625,0.23514043109079033,0.25,914,13,0.014223194748358862,1535,103,0.06710097719869706,5853,2303,0.3934734324278148,4102,2077,0.5063383715260849,28.463785788639765,1.2152962684631348,1024.0,656.1382470000099,0
