epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
1,9.619397662556434e-06,1.3843196482264095,0.23012122592530315,0.6357895733698857,0.2592044241065996,420.4360499702558,0.9281954468714915,1.6018023006618023,0.31551319737142575,0.6436120222012202,0.3213385416505237,522.859375,0.5650479793548584,0.2045988142490387,0.25666623664437793,0.6379908162309061,0.5488552079974202,0.5900758396533043,0.5983235836029053,0.27783203125,0.4185160140161062,6808,3863,5596,0.7404537200927734,6.96995427824951,0.041149575440888306,0.11365120836054866,0.25,2180,206,0.0944954128440367,3009,1605,0.5333998005982054,5721,3823,0.668239818213599,1494,1174,0.785809906291834,41.095342177096704,0.3590869903564453,1024.0,530.8654936000003,0
2,8.535533905932737e-06,1.3770413041327554,0.22707035304321413,0.6355816665892797,0.2571946424894713,420.47531231409874,0.9256182379448861,1.603796932225426,0.31734245806001127,0.643626369535923,0.3214140488610913,522.859375,0.5637524127960205,0.20592054724693298,0.25708192495803817,0.6280588776448942,0.550386971944534,0.5866632293546447,0.5961484909057617,0.276611328125,0.415090898036116,6827,4043,5577,0.7411169409751892,7.0999346832135855,0.036577400391900716,0.10842586544741999,0.25,2180,203,0.09311926605504588,3009,1610,0.5350614822200066,5721,3846,0.6722600943890928,1494,1168,0.7817938420348058,41.83177849560512,0.3576226234436035,1024.0,517.7772863999999,0
3,6.913417161825449e-06,1.3732754575716888,0.22562149793335115,0.6354245902667933,0.256114684164985,420.4503271861987,0.9272022384004462,1.5996871969352167,0.3154121665672089,0.643235931172967,0.320519548918431,522.859375,0.5648512244224548,0.2095356434583664,0.26011615931929555,0.635225999252895,0.5483714930667527,0.5886119764624438,0.5972615480422974,0.27197265625,0.41704475781729,6802,3906,5602,0.743053138256073,6.994121489222731,0.03527106466361855,0.11103853690398433,0.25,2180,200,0.09174311926605505,3009,1612,0.5357261548687271,5721,3815,0.6668414612829925,1494,1175,0.786479250334672,41.40980041634414,0.3590869903564453,1024.0,523.2221876000003,0
4,4.9999999999999996e-06,1.3724247171083142,0.22575112267805664,0.6352355405023451,0.2557190262104769,420.41344437834624,0.9331932143750892,1.5991147303332884,0.3153515437540288,0.6432486648360888,0.3202572609297931,522.859375,0.5645040273666382,0.20903606712818146,0.2590397938416572,0.6332093023255814,0.5487745888423089,0.5879761596268462,0.5958325266838074,0.269287109375,0.41640668012479354,6807,3943,5597,0.7431225776672363,7.021554539516655,0.038536903984323974,0.11299804049640758,0.25,2180,197,0.09036697247706423,3009,1606,0.5337321369225656,5721,3831,0.6696381751442055,1494,1173,0.785140562248996,41.43944683469898,0.3598494529724121,1024.0,521.2202038999994,0
5,3.086582838174551e-06,1.3699749305374491,0.2250939245551275,0.6351293373646869,0.2548758341559053,420.4747174301011,0.9287262087879544,1.60232259084781,0.3181568637955934,0.6434869340931376,0.32033939807054895,522.859375,0.5639467835426331,0.2059471756219864,0.257228160691011,0.6164077843242278,0.5566752660432118,0.5850207574345505,0.5968311429023743,0.283447265625,0.41344829650919107,6905,4297,5499,0.7402591705322266,7.316786414108426,0.033964728935336384,0.11103853690398433,0.25,2180,207,0.09495412844036698,3009,1631,0.542040545031572,5721,3892,0.6803006467400804,1494,1175,0.786479250334672,41.3866272938155,0.3590869903564453,1024.0,520.2043790000007,0
6,1.4644660940672626e-06,1.3692241172433113,0.22485201055453266,0.6351776653496302,0.254597220301699,420.44378346222487,0.9370491492436231,1.6038686086734135,0.32023876703654724,0.6432375203197201,0.3201961622107774,522.859375,0.5650185942649841,0.2080218642950058,0.2578174515067076,0.6144331731624845,0.5566752660432118,0.5841299382454953,0.596733570098877,0.281494140625,0.4125590010157137,6905,4333,5499,0.7406421303749084,7.340300457217505,0.034617896799477466,0.10842586544741999,0.25,2180,205,0.09403669724770643,3009,1637,0.5440345629777334,5721,3885,0.6790770844257997,1494,1178,0.7884872824631861,41.12236438540034,0.3590869903564453,1024.0,520.2771092000003,0
7,3.8060233744356634e-07,1.3687598108181565,0.2242764190929692,0.6350882786643569,0.2546975563176681,420.49732302201073,0.933350295768048,1.602518180385232,0.31752133175420266,0.643498219239215,0.320749313570559,522.859375,0.5663027763366699,0.2074623703956604,0.25928021232102766,0.6316758747697975,0.5530474040632054,0.5897524071526823,0.59894198179245,0.27734375,0.41819068519873204,6860,4000,5544,0.7409610748291016,7.093403004572175,0.042455911169170475,0.11169170476812541,0.25,2180,207,0.09495412844036698,3009,1624,0.5397141907610502,5721,3865,0.6755811920992834,1494,1164,0.7791164658634538,41.437485491971394,0.3590869903564453,1024.0,512.7673699000006,0
8,0.0,1.3681269455778677,0.2244235780677364,0.6351265008076538,0.25428843324486516,420.2843545508626,0.9371240238644125,1.605419730146726,0.3225920234496395,0.6433931005497774,0.31971730454824865,522.859375,0.5654341578483582,0.2049040049314499,0.25791896502341843,0.6040100250626567,0.5634472750725572,0.5830239833159542,0.5965420007705688,0.285400390625,0.41145649358295067,6989,4582,5415,0.7397022843360901,7.557805355976486,0.03200522534291313,0.1077726975832789,0.25,2180,216,0.09908256880733946,3009,1663,0.5526753074111,5721,3936,0.6879916098584163,1494,1174,0.785809906291834,41.254508603565526,0.35790491104125977,1024.0,524.8723734000014,0
